optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration
cmaes,dummy,bbob_f017_i75_d02,2,375.9132159420856,20233,1,0.72545169
cmaes,dummy,bbob_f017_i76_d02,2,47.39022740947178,20671,1,0.72438277
cmaes,dummy,bbob_f017_i77_d02,2,-342.8899840907587,20533,1,0.72549047
cmaes,dummy,bbob_f017_i78_d02,2,105.0652497851352,21205,1,0.72613858
cmaes,dummy,bbob_f017_i79_d02,2,756.2077180607097,20749,1,0.72300429
cmaes,dummy,bbob_f017_i80_d02,2,47.04954133022066,20347,1,0.7126395
cmaes,dummy,bbob_f018_i01_d02,2,1881.9789972167887,21073,1,0.72591086
cmaes,dummy,bbob_f018_i02_d02,2,119.06668504919641,21169,1,0.72080263
cmaes,dummy,bbob_f018_i03_d02,2,474.81173827737734,21385,1,0.69027901
cmaes,dummy,bbob_f018_i04_d02,2,37.92258090419583,20749,1,0.71393976
cmaes,dummy,bbob_f018_i05_d02,2,-147.1574190958042,22321,1,0.72389299
cmaes,dummy,bbob_f018_i71_d02,2,796.3504556670553,20419,1,0.72454833
cmaes,dummy,bbob_f018_i72_d02,2,-22.4147502148648,20203,1,0.72551481
cmaes,dummy,bbob_f018_i73_d02,2,39.56291187985928,21139,1,0.72618353
cmaes,dummy,bbob_f018_i74_d02,2,-30.40142173544794,21739,1,0.72417472
cmaes,dummy,bbob_f018_i75_d02,2,374.4190992494896,21025,1,0.72623424
cmaes,dummy,bbob_f018_i76_d02,2,59.01954133022067,21307,1,0.72131469
cmaes,dummy,bbob_f018_i77_d02,2,-340.4673751989875,20149,1,0.7151353
cmaes,dummy,bbob_f018_i78_d02,2,98.81321594208562,20527,1,0.7273649
cmaes,dummy,bbob_f018_i79_d02,2,934.0817382773773,19963,1,0.72833195
cmaes,dummy,bbob_f018_i80_d02,2,179.6808568232422,20677,1,0.72300191
cmaes,dummy,bbob_f019_i01_d02,2,-102.39033977918125,20569,1,0.7104247
cmaes,dummy,bbob_f019_i02_d02,2,71.75283154057179,20395,1,0.71027269
cmaes,dummy,bbob_f019_i03_d02,2,214.14438885882288,21607,1,0.71834641
cmaes,dummy,bbob_f019_i04_d02,2,-58.48,21001,1,0.72095113
cmaes,dummy,bbob_f019_i05_d02,2,-612.3102330662188,21979,1,0.72134563
cmaes,dummy,bbob_f019_i71_d02,2,62.01714348937003,20443,1,0.72206012
cmaes,dummy,bbob_f019_i72_d02,2,-81.85823063041278,22051,1,0.72211586
cmaes,dummy,bbob_f019_i73_d02,2,-26.02,21163,1,0.72108297
cmaes,dummy,bbob_f019_i74_d02,2,-30.015423176970472,20401,1,0.68310201
cmaes,dummy,bbob_f019_i75_d02,2,-999.8988679897351,20965,1,0.7131999
cmaes,dummy,bbob_f019_i76_d02,2,-920.5649750263013,20731,1,0.69878156
cmaes,dummy,bbob_f019_i77_d02,2,-10.318376006676706,22987,1,0.71125952
cmaes,dummy,bbob_f019_i78_d02,2,-999.7800888267487,21493,1,0.72218489
cmaes,dummy,bbob_f019_i79_d02,2,30.552789759865583,20269,1,0.7213469
cmaes,dummy,bbob_f019_i80_d02,2,35.93899031204488,20419,1,0.72307662
cmaes,dummy,bbob_f020_i01_d02,2,-545.8469687314928,20137,1,0.73243633
cmaes,dummy,bbob_f020_i02_d02,2,1000.0005297683056,20509,1,0.7405725
cmaes,dummy,bbob_f020_i03_d02,2,209.68233019075345,20215,1,0.74294749
cmaes,dummy,bbob_f020_i04_d02,2,-144.96,19951,1,0.74146074
cmaes,dummy,bbob_f020_i05_d02,2,-5.942912783482695,20485,1,0.73891691
cmaes,dummy,bbob_f020_i71_d02,2,-136.1678083269278,20251,1,0.72291242
cmaes,dummy,bbob_f020_i72_d02,2,368.9369052167215,20131,1,0.73143631
cmaes,dummy,bbob_f020_i73_d02,2,-247.24636444680405,19789,1,0.7357016
cmaes,dummy,bbob_f020_i74_d02,2,-66.77430165304713,20023,1,0.71035837
cmaes,dummy,bbob_f020_i75_d02,2,-22.204301653047132,19747,1,0.74019165
cmaes,dummy,bbob_f020_i76_d02,2,-9.687808326927808,20347,1,0.7422881
cmaes,dummy,bbob_f020_i77_d02,2,180.5621916730722,20041,1,0.7199413
cmaes,dummy,bbob_f020_i78_d02,2,85.5367395266044,20557,1,0.73793202
cmaes,dummy,bbob_f020_i79_d02,2,-388.4178083269278,21025,1,0.73002654
cmaes,dummy,bbob_f020_i80_d02,2,-144.45961037873016,19843,1,0.73414513
cmaes,dummy,bbob_f021_i01_d02,2,42.82366110870738,20491,1,0.72910219
cmaes,dummy,bbob_f021_i02_d02,2,2.56177913750981,20797,1,0.74658656
cmaes,dummy,bbob_f021_i03_d02,2,-369.2769901426639,19813,1,0.74329891
cmaes,dummy,bbob_f021_i04_d02,2,-30.622259504126088,20401,1,0.74207866
cmaes,dummy,bbob_f021_i05_d02,2,516.3299973892538,20161,1,0.73495843
cmaes,dummy,bbob_f021_i71_d02,2,-86.28,20011,1,0.74402175
cmaes,dummy,bbob_f021_i72_d02,2,29.25109803376233,19837,1,0.72105146
cmaes,dummy,bbob_f021_i73_d02,2,-23.01,20989,1,0.74386402
cmaes,dummy,bbob_f021_i74_d02,2,-331.67814308880827,20515,1,0.74336113
cmaes,dummy,bbob_f021_i75_d02,2,-121.08633889129263,19945,1,0.73553422
cmaes,dummy,bbob_f021_i76_d02,2,-152.86000261074625,20287,1,0.74289207
cmaes,dummy,bbob_f021_i77_d02,2,-47.03699014266394,19903,1,0.74564629
cmaes,dummy,bbob_f021_i78_d02,2,35.29356068464924,20383,1,0.74679684
cmaes,dummy,bbob_f021_i79_d02,2,31.867740495873914,20677,1,0.73850995
cmaes,dummy,bbob_f021_i80_d02,2,-17.83061511713053,20323,1,0.71370963
cmaes,dummy,bbob_f022_i01_d02,2,-994.9372625435702,21163,1,0.70161371
cmaes,dummy,bbob_f022_i02_d02,2,1005.0627374564298,20815,1,0.70620617
cmaes,dummy,bbob_f022_i03_d02,2,-34.54515847099208,20719,1,0.70765388
cmaes,dummy,bbob_f022_i04_d02,2,297.73,20977,1,0.71706261
cmaes,dummy,bbob_f022_i05_d02,2,54.16054773008969,20065,1,0.69728299
cmaes,dummy,bbob_f022_i71_d02,2,157.7727374564298,20095,1,0.69419899
cmaes,dummy,bbob_f022_i72_d02,2,107.07162919362656,19939,1,0.69768764
cmaes,dummy,bbob_f022_i73_d02,2,-57.24930321402745,19837,1,0.70300681
cmaes,dummy,bbob_f022_i74_d02,2,11.461856911191758,20149,1,0.69773443
cmaes,dummy,bbob_f022_i75_d02,2,23.324998859523298,21037,1,0.70856572
cmaes,dummy,bbob_f022_i76_d02,2,16.73,20173,1,0.72826662
cmaes,dummy,bbob_f022_i77_d02,2,1001.9549988595234,20365,1,0.72849261
cmaes,dummy,bbob_f022_i78_d02,2,-105.3694522699103,19783,1,0.71935859
cmaes,dummy,bbob_f022_i79_d02,2,-302.59,20881,1,0.7274463
cmaes,dummy,bbob_f022_i80_d02,2,-306.55,20845,1,0.7230122
cmaes,dummy,bbob_f023_i01_d02,2,6.87,19507,1,0.72189719
cmaes,dummy,bbob_f023_i02_d02,2,3.54749574970306,19381,1,0.73516172
cmaes,dummy,bbob_f023_i03_d02,2,-128.12269916787002,19579,1,0.72277748
cmaes,dummy,bbob_f023_i04_d02,2,-219.97728040522014,19423,1,0.74003833
cmaes,dummy,bbob_f023_i05_d02,2,-44.43,19555,1,0.73454119
