optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration
maes,dummy,bbob_f007_i72_d02,2,164.30448313030465,30001,1,0.890625
maes,dummy,bbob_f007_i73_d02,2,-164.0402479770138,30001,1,0.875
maes,dummy,bbob_f007_i74_d02,2,2653.6168189359687,30001,1,0.859375
maes,dummy,bbob_f007_i75_d02,2,-356.2596236930797,30001,1,0.8125
maes,dummy,bbob_f007_i76_d02,2,56.45184391479343,30001,1,0.71875
maes,dummy,bbob_f007_i77_d02,2,-12.64660861347847,30001,1,0.734375
maes,dummy,bbob_f007_i78_d02,2,63.879569094123454,30001,1,0.703125
maes,dummy,bbob_f007_i79_d02,2,704.4869987514825,30001,1,0.71875
maes,dummy,bbob_f007_i80_d02,2,1000.8451929685083,30001,1,0.75
maes,dummy,bbob_f008_i01_d02,2,209.12193028102524,30001,1,0.765625
maes,dummy,bbob_f008_i02_d02,2,-999.6901473818886,30001,1,0.765625
maes,dummy,bbob_f008_i03_d02,2,28319.145589013042,30001,1,0.765625
maes,dummy,bbob_f008_i04_d02,2,516.1866348722957,30001,1,0.78125
maes,dummy,bbob_f008_i05_d02,2,40.1802661613395,30001,1,0.78125
maes,dummy,bbob_f008_i71_d02,2,131.919437883922,30001,1,0.765625
maes,dummy,bbob_f008_i72_d02,2,487.37010208258073,30001,1,0.78125
maes,dummy,bbob_f008_i73_d02,2,1252.7745664808394,30001,1,0.765625
maes,dummy,bbob_f008_i74_d02,2,8.120979172925523,30001,1,0.765625
maes,dummy,bbob_f008_i75_d02,2,-44.46531242371385,30001,1,0.8125
maes,dummy,bbob_f008_i76_d02,2,74170.51591705513,30001,1,0.765625
maes,dummy,bbob_f008_i77_d02,2,-678.0197837994923,30001,1,0.796875
maes,dummy,bbob_f008_i78_d02,2,1037.0158269859587,30001,1,0.765625
maes,dummy,bbob_f008_i79_d02,2,442.95758504146414,30001,1,0.78125
maes,dummy,bbob_f008_i80_d02,2,1602.48101517675,30001,1,0.78125
maes,dummy,bbob_f009_i01_d02,2,131.5935844564695,30001,1,0.75
maes,dummy,bbob_f009_i02_d02,2,1785.5975510204623,30001,1,0.75
maes,dummy,bbob_f009_i03_d02,2,61.652737293429915,30001,1,0.78125
maes,dummy,bbob_f009_i04_d02,2,1309.4042466402193,30001,1,0.78125
maes,dummy,bbob_f009_i05_d02,2,67.00519091792547,30001,1,0.75
maes,dummy,bbob_f009_i71_d02,2,943.185012737411,30001,1,0.765625
maes,dummy,bbob_f009_i72_d02,2,-63.659401080038336,30001,1,0.765625
maes,dummy,bbob_f009_i73_d02,2,6969.118220287224,30001,1,0.96875
maes,dummy,bbob_f009_i74_d02,2,6161.545120045879,30001,1,0.921875
maes,dummy,bbob_f009_i75_d02,2,4146.0945388963655,30001,1,0.9375
maes,dummy,bbob_f009_i76_d02,2,1508.7611683891546,30001,1,1.046875
maes,dummy,bbob_f009_i77_d02,2,287.25346146353525,30001,1,0.875
maes,dummy,bbob_f009_i78_d02,2,6.960222553284812,30001,1,0.9375
maes,dummy,bbob_f009_i79_d02,2,2541.4952042954897,30001,1,0.9375
maes,dummy,bbob_f009_i80_d02,2,65.67933185616499,30001,1,1.125
maes,dummy,bbob_f010_i01_d02,2,6719401.912885816,30001,1,0.953125
maes,dummy,bbob_f010_i02_d02,2,38915.418110112616,30001,1,0.796875
maes,dummy,bbob_f010_i03_d02,2,19539.874729583258,30001,1,0.75
maes,dummy,bbob_f010_i04_d02,2,64852578.94596412,30001,1,0.84375
maes,dummy,bbob_f010_i05_d02,2,4648.770027552586,30001,1,0.78125
maes,dummy,bbob_f010_i71_d02,2,3530621.233747968,30001,1,0.859375
maes,dummy,bbob_f010_i72_d02,2,1336026.7943607538,30001,1,0.765625
maes,dummy,bbob_f010_i73_d02,2,6955808.693589266,30001,1,0.828125
maes,dummy,bbob_f010_i74_d02,2,802563.3251804175,30001,1,0.84375
maes,dummy,bbob_f010_i75_d02,2,681453.8493992456,30001,1,0.84375
maes,dummy,bbob_f010_i76_d02,2,8989.102578883687,30001,1,0.78125
maes,dummy,bbob_f010_i77_d02,2,-12.805388907392745,30001,1,0.765625
maes,dummy,bbob_f010_i78_d02,2,139321.39194749124,30001,1,0.859375
maes,dummy,bbob_f010_i79_d02,2,2651.542857803279,30001,1,0.78125
maes,dummy,bbob_f010_i80_d02,2,3554.991467955445,30001,1,0.796875
maes,dummy,bbob_f011_i01_d02,2,183.2552273931007,30001,1,0.828125
maes,dummy,bbob_f011_i02_d02,2,24.224134848654987,30001,1,0.734375
maes,dummy,bbob_f011_i03_d02,2,21.89923838377851,30001,1,0.796875
maes,dummy,bbob_f011_i04_d02,2,1169.214197981678,30001,1,0.796875
maes,dummy,bbob_f011_i05_d02,2,24654285.810514357,30001,1,0.765625
maes,dummy,bbob_f011_i71_d02,2,7904544.063488031,30001,1,0.796875
maes,dummy,bbob_f011_i72_d02,2,7080788.889546446,30001,1,0.765625
maes,dummy,bbob_f011_i73_d02,2,18188322.68514635,30001,1,0.78125
maes,dummy,bbob_f011_i74_d02,2,2.8462426926195867,30001,1,0.859375
maes,dummy,bbob_f011_i75_d02,2,19300415.793875985,30001,1,0.78125
maes,dummy,bbob_f011_i76_d02,2,-140.9239134614273,30001,1,0.796875
maes,dummy,bbob_f011_i77_d02,2,223.56275146872667,30001,1,0.796875
maes,dummy,bbob_f011_i78_d02,2,4594351.4684359515,30001,1,0.8125
maes,dummy,bbob_f011_i79_d02,2,6065.962600837001,30001,1,0.796875
maes,dummy,bbob_f011_i80_d02,2,351.24806681119475,30001,1,0.875
maes,dummy,bbob_f012_i01_d02,2,37917834505.445724,30001,1,0.875
maes,dummy,bbob_f012_i02_d02,2,158951911.4349801,30001,1,0.890625
maes,dummy,bbob_f012_i03_d02,2,3010825.2368722386,30001,1,0.890625
maes,dummy,bbob_f012_i04_d02,2,-5.791486230012218,30001,1,1.0
maes,dummy,bbob_f012_i05_d02,2,204.8102905829188,30001,1,0.890625
maes,dummy,bbob_f012_i71_d02,2,999399.7602378972,30001,1,0.890625
maes,dummy,bbob_f012_i72_d02,2,7727391.47879113,30001,1,0.84375
maes,dummy,bbob_f012_i73_d02,2,9866417.529410454,30001,1,0.734375
maes,dummy,bbob_f012_i74_d02,2,35857.70478463507,30001,1,0.734375
maes,dummy,bbob_f012_i75_d02,2,1158.6430457188246,30001,1,0.734375
maes,dummy,bbob_f012_i76_d02,2,8449596.237820089,30001,1,0.71875
maes,dummy,bbob_f012_i77_d02,2,2082861.5625373975,30001,1,0.765625
maes,dummy,bbob_f012_i78_d02,2,-14.236639946372257,30001,1,0.765625
maes,dummy,bbob_f012_i79_d02,2,1572.9164268076704,30001,1,0.765625
maes,dummy,bbob_f012_i80_d02,2,94443336.38374704,30001,1,0.8125
maes,dummy,bbob_f013_i01_d02,2,142.97812118184714,30001,1,0.71875
maes,dummy,bbob_f013_i02_d02,2,31.043250695280584,30001,1,0.78125
maes,dummy,bbob_f013_i03_d02,2,224.51889628022826,30001,1,0.765625
maes,dummy,bbob_f013_i04_d02,2,1132.7233940080607,30001,1,0.8125
maes,dummy,bbob_f013_i05_d02,2,173.94681115695798,30001,1,0.734375
maes,dummy,bbob_f013_i71_d02,2,651.159035674186,30001,1,0.75
maes,dummy,bbob_f013_i72_d02,2,-728.9037271347597,30001,1,0.796875
maes,dummy,bbob_f013_i73_d02,2,-23.503295450475406,30001,1,0.796875
maes,dummy,bbob_f013_i74_d02,2,60.74687755624083,30001,1,0.8125
maes,dummy,bbob_f013_i75_d02,2,195.59588936108116,30001,1,0.765625
maes,dummy,bbob_f013_i76_d02,2,277.9945414590216,30001,1,0.75
maes,dummy,bbob_f013_i77_d02,2,211.06447790158717,30001,1,0.765625
maes,dummy,bbob_f013_i78_d02,2,953.9138830293314,30001,1,0.765625
maes,dummy,bbob_f013_i79_d02,2,74.36511410149578,30001,1,0.78125
maes,dummy,bbob_f013_i80_d02,2,11.854475679103523,30001,1,0.75
maes,dummy,bbob_f014_i01_d02,2,-47.261037433876346,30001,1,0.78125
maes,dummy,bbob_f014_i02_d02,2,-178.41041720860846,30001,1,0.796875
maes,dummy,bbob_f014_i03_d02,2,78.41416490256248,30001,1,0.765625
maes,dummy,bbob_f014_i04_d02,2,43.113017175621394,30001,1,0.75
maes,dummy,bbob_f014_i05_d02,2,1.9243544999905495,30001,1,0.78125
maes,dummy,bbob_f014_i71_d02,2,32.71601054499073,30001,1,0.8125
maes,dummy,bbob_f014_i72_d02,2,85.3169534261327,30001,1,0.921875
maes,dummy,bbob_f014_i73_d02,2,656.5426261796972,30001,1,0.828125
maes,dummy,bbob_f014_i74_d02,2,14.016996674236402,30001,1,0.875
maes,dummy,bbob_f014_i75_d02,2,-119.50859893775353,30001,1,0.890625
maes,dummy,bbob_f014_i76_d02,2,-36.47385206778257,30001,1,0.859375
maes,dummy,bbob_f014_i77_d02,2,179.48500734765906,30001,1,0.875
maes,dummy,bbob_f014_i78_d02,2,160.00625866093895,30001,1,0.875
maes,dummy,bbob_f014_i79_d02,2,37.59442682065318,30001,1,0.84375
maes,dummy,bbob_f014_i80_d02,2,-44.15582732000019,30001,1,0.765625
maes,dummy,bbob_f015_i01_d02,2,1232.791775511301,30001,1,0.765625
maes,dummy,bbob_f015_i02_d02,2,79.21803232359034,30001,1,0.734375
maes,dummy,bbob_f015_i03_d02,2,-47.17001221690763,30001,1,0.734375
maes,dummy,bbob_f015_i04_d02,2,35.83692653468938,30001,1,0.765625
maes,dummy,bbob_f015_i05_d02,2,-84.1732898698695,30001,1,0.8125
maes,dummy,bbob_f015_i71_d02,2,-299.41988696869936,30001,1,0.8125
maes,dummy,bbob_f015_i72_d02,2,140.53589823319135,30001,1,0.78125
maes,dummy,bbob_f015_i73_d02,2,-2.5140127664500795,30001,1,0.828125
maes,dummy,bbob_f015_i74_d02,2,-983.4750164077403,30001,1,0.78125
maes,dummy,bbob_f015_i75_d02,2,-41.855284807859434,30001,1,0.828125
maes,dummy,bbob_f015_i76_d02,2,-187.97088729932207,30001,1,0.8125
maes,dummy,bbob_f015_i77_d02,2,-12.924593357504904,30001,1,0.859375
maes,dummy,bbob_f015_i78_d02,2,102.30086230602757,30001,1,0.796875
maes,dummy,bbob_f015_i79_d02,2,-332.57539420065535,30001,1,0.828125
maes,dummy,bbob_f015_i80_d02,2,193.79644932575383,30001,1,0.828125
maes,dummy,bbob_f016_i01_d02,2,79.16571061484946,30001,1,0.78125
maes,dummy,bbob_f016_i02_d02,2,-343.9417291525651,30001,1,0.796875
maes,dummy,bbob_f016_i03_d02,2,123.4492701822175,30001,1,0.765625
maes,dummy,bbob_f016_i04_d02,2,-517.756709365243,30001,1,0.8125
maes,dummy,bbob_f016_i05_d02,2,-56.31174960989782,30001,1,0.78125
maes,dummy,bbob_f016_i71_d02,2,68.56312874243439,30001,1,0.78125
maes,dummy,bbob_f016_i72_d02,2,-138.42012944754083,30001,1,0.84375
maes,dummy,bbob_f016_i73_d02,2,731.6886171554036,30001,1,0.8125
maes,dummy,bbob_f016_i74_d02,2,87.02331933757011,30001,1,0.796875
maes,dummy,bbob_f016_i75_d02,2,-19.97479833113663,30001,1,0.765625
maes,dummy,bbob_f016_i76_d02,2,-141.62410704391277,30001,1,0.796875
maes,dummy,bbob_f016_i77_d02,2,111.4263736702002,30001,1,0.796875
maes,dummy,bbob_f016_i78_d02,2,86.95260958846065,30001,1,0.90625
maes,dummy,bbob_f016_i79_d02,2,120.45454794475089,30001,1,0.875
maes,dummy,bbob_f016_i80_d02,2,-537.4805712446748,30001,1,0.875
maes,dummy,bbob_f017_i01_d02,2,-13.80846725112921,30001,1,0.875
maes,dummy,bbob_f017_i02_d02,2,24.921372399941653,30001,1,0.921875
maes,dummy,bbob_f017_i03_d02,2,305.9984523511525,30001,1,0.921875
maes,dummy,bbob_f017_i04_d02,2,90.75775274168598,30001,1,0.875
maes,dummy,bbob_f017_i05_d02,2,-145.2044762089832,30001,1,0.890625
maes,dummy,bbob_f017_i71_d02,2,491.2685423913438,30001,1,0.78125
maes,dummy,bbob_f017_i72_d02,2,-27.712999204801864,30001,1,0.734375
maes,dummy,bbob_f017_i73_d02,2,56.05106652098466,30001,1,0.734375
maes,dummy,bbob_f017_i74_d02,2,-20.559387818411984,30001,1,0.734375
maes,dummy,bbob_f017_i75_d02,2,382.08226880425354,30001,1,0.8125
maes,dummy,bbob_f017_i76_d02,2,48.09226710678277,30001,1,0.796875
maes,dummy,bbob_f017_i77_d02,2,-337.84653233192927,30001,1,0.78125
maes,dummy,bbob_f017_i78_d02,2,102.65457820215076,30001,1,0.8125
maes,dummy,bbob_f017_i79_d02,2,744.3914740960862,30001,1,0.84375
maes,dummy,bbob_f017_i80_d02,2,41.91729976439499,30001,1,0.921875
maes,dummy,bbob_f018_i01_d02,2,105.53673157822494,30001,1,0.875
maes,dummy,bbob_f018_i02_d02,2,26.66366091363862,30001,1,0.8125
maes,dummy,bbob_f018_i03_d02,2,276.1465077228781,30001,1,0.90625
maes,dummy,bbob_f018_i04_d02,2,224.7060880313304,30001,1,0.796875
maes,dummy,bbob_f018_i05_d02,2,-142.8565301892033,30001,1,0.765625
maes,dummy,bbob_f018_i71_d02,2,482.55138882315083,30001,1,0.890625
maes,dummy,bbob_f018_i72_d02,2,20.17856295413133,30001,1,0.875
maes,dummy,bbob_f018_i73_d02,2,49.14302340301466,30001,1,1.078125
maes,dummy,bbob_f018_i74_d02,2,943.6828939099636,30001,1,0.828125
maes,dummy,bbob_f018_i75_d02,2,379.36967842713784,30001,1,0.8125
maes,dummy,bbob_f018_i76_d02,2,209.55283971449694,30001,1,0.8125
maes,dummy,bbob_f018_i77_d02,2,-337.22206449242384,30001,1,0.9375
maes,dummy,bbob_f018_i78_d02,2,145.99571281201673,30001,1,0.90625
maes,dummy,bbob_f018_i79_d02,2,736.3983230570685,30001,1,0.828125
maes,dummy,bbob_f018_i80_d02,2,237.0997648587604,30001,1,0.796875
maes,dummy,bbob_f019_i01_d02,2,-100.0665000188301,30001,1,0.828125
maes,dummy,bbob_f019_i02_d02,2,79.40430763499626,30001,1,0.8125
maes,dummy,bbob_f019_i03_d02,2,256.07744012419903,30001,1,0.984375
maes,dummy,bbob_f019_i04_d02,2,-45.54518126951394,30001,1,1.046875
maes,dummy,bbob_f019_i05_d02,2,-588.7402642757222,30001,1,0.921875
maes,dummy,bbob_f019_i71_d02,2,67.29347975649046,30001,1,0.96875
maes,dummy,bbob_f019_i72_d02,2,-84.01177328260287,30001,1,0.921875
maes,dummy,bbob_f019_i73_d02,2,-25.9586629031838,30001,1,0.859375
maes,dummy,bbob_f019_i74_d02,2,32.42587132627967,30001,1,0.859375
maes,dummy,bbob_f019_i75_d02,2,-994.596259290855,30001,1,0.796875
maes,dummy,bbob_f019_i76_d02,2,-922.6190318652374,30001,1,0.734375
maes,dummy,bbob_f019_i77_d02,2,-9.959745805016459,30001,1,0.734375
maes,dummy,bbob_f019_i78_d02,2,-968.6652922915807,30001,1,0.703125
maes,dummy,bbob_f019_i79_d02,2,29.119454763371763,30001,1,0.71875
maes,dummy,bbob_f019_i80_d02,2,35.38217310605345,30001,1,0.8125
maes,dummy,bbob_f020_i01_d02,2,52663.07243646129,30001,1,0.796875
maes,dummy,bbob_f020_i02_d02,2,1001.0176839717384,30001,1,0.796875
maes,dummy,bbob_f020_i03_d02,2,19265.145991258665,30001,1,0.796875
maes,dummy,bbob_f020_i04_d02,2,-142.22131259482532,30001,1,0.8125
maes,dummy,bbob_f020_i05_d02,2,29645.072099747493,30001,1,0.796875
maes,dummy,bbob_f020_i71_d02,2,-131.8871432256538,30001,1,0.828125
maes,dummy,bbob_f020_i72_d02,2,367.43097525861606,30001,1,0.796875
maes,dummy,bbob_f020_i73_d02,2,396.6104237654218,30001,1,0.8125
maes,dummy,bbob_f020_i74_d02,2,1188.1697096853547,30001,1,0.8125
maes,dummy,bbob_f020_i75_d02,2,117538.47028015183,30001,1,0.796875
maes,dummy,bbob_f020_i76_d02,2,-7.447014846470068,30001,1,0.8125
maes,dummy,bbob_f020_i77_d02,2,183.26046108657783,30001,1,0.828125
maes,dummy,bbob_f020_i78_d02,2,89.39103941220587,30001,1,0.796875
maes,dummy,bbob_f020_i79_d02,2,30743.41009062295,30001,1,0.796875
maes,dummy,bbob_f020_i80_d02,2,79701.15279408146,30001,1,0.78125
maes,dummy,bbob_f021_i01_d02,2,47.728748103987165,30001,1,0.84375
maes,dummy,bbob_f021_i02_d02,2,2.6103875978733506,30001,1,0.859375
maes,dummy,bbob_f021_i03_d02,2,-363.83140087160285,30001,1,0.8125
maes,dummy,bbob_f021_i04_d02,2,-29.027847440629362,30001,1,0.875
maes,dummy,bbob_f021_i05_d02,2,519.3077131682068,30001,1,0.8125
maes,dummy,bbob_f021_i71_d02,2,-84.2584684792113,30001,1,0.828125
maes,dummy,bbob_f021_i72_d02,2,29.18212389756065,30001,1,0.84375
maes,dummy,bbob_f021_i73_d02,2,-19.140272199922315,30001,1,0.875
maes,dummy,bbob_f021_i74_d02,2,-327.7365204386937,30001,1,1.03125
maes,dummy,bbob_f021_i75_d02,2,-119.16646141101214,30001,1,0.9375
maes,dummy,bbob_f021_i76_d02,2,-152.9597866409589,30001,1,0.90625
maes,dummy,bbob_f021_i77_d02,2,-47.00660549837537,30001,1,0.921875
maes,dummy,bbob_f021_i78_d02,2,30.923381066333448,30001,1,0.90625
maes,dummy,bbob_f021_i79_d02,2,29.931987596497372,30001,1,0.984375
maes,dummy,bbob_f021_i80_d02,2,-12.570770810330732,30001,1,0.90625
maes,dummy,bbob_f022_i01_d02,2,-996.208812242829,30001,1,0.78125
maes,dummy,bbob_f022_i02_d02,2,1007.0844137662668,30001,1,0.734375
maes,dummy,bbob_f022_i03_d02,2,-49.12978926050964,30001,1,0.75
maes,dummy,bbob_f022_i04_d02,2,338.4385535881381,30001,1,0.734375
maes,dummy,bbob_f022_i05_d02,2,52.06587523371991,30001,1,0.734375
maes,dummy,bbob_f022_i71_d02,2,153.669428871046,30001,1,0.71875
maes,dummy,bbob_f022_i72_d02,2,112.33947881642294,30001,1,0.796875
maes,dummy,bbob_f022_i73_d02,2,-118.87229675295893,30001,1,0.765625
maes,dummy,bbob_f022_i74_d02,2,41.241254311895396,30001,1,0.765625
maes,dummy,bbob_f022_i75_d02,2,23.344021881499838,30001,1,0.78125
maes,dummy,bbob_f022_i76_d02,2,16.730000895040217,30001,1,0.796875
maes,dummy,bbob_f022_i77_d02,2,1006.1710215486997,30001,1,0.828125
maes,dummy,bbob_f022_i78_d02,2,-107.94429968427778,30001,1,0.78125
maes,dummy,bbob_f022_i79_d02,2,-219.21324048700598,30001,1,0.796875
maes,dummy,bbob_f022_i80_d02,2,-303.63804463946946,30001,1,0.796875
maes,dummy,bbob_f023_i01_d02,2,8.06343963601195,30001,1,0.859375
maes,dummy,bbob_f023_i02_d02,2,1.5708979076495977,30001,1,0.828125
maes,dummy,bbob_f023_i03_d02,2,-129.1850361441786,30001,1,0.859375
maes,dummy,bbob_f023_i04_d02,2,-222.41762987813013,30001,1,0.78125
maes,dummy,bbob_f023_i05_d02,2,-41.33956128603586,30001,1,0.84375
maes,dummy,bbob_f023_i71_d02,2,260.08273988761385,30001,1,0.84375
maes,dummy,bbob_f023_i72_d02,2,1001.2564029420876,30001,1,0.84375
maes,dummy,bbob_f023_i73_d02,2,-184.88920052217438,30001,1,0.84375
maes,dummy,bbob_f023_i74_d02,2,587.4582925965116,30001,1,0.828125
maes,dummy,bbob_f023_i75_d02,2,288.85090139739475,30001,1,0.828125
maes,dummy,bbob_f023_i76_d02,2,-391.27702404651257,30001,1,0.84375
maes,dummy,bbob_f023_i77_d02,2,55.008927118351906,30001,1,0.8125
maes,dummy,bbob_f023_i78_d02,2,140.0221552367066,30001,1,0.859375
maes,dummy,bbob_f023_i79_d02,2,-52.72011083744678,30001,1,0.90625
maes,dummy,bbob_f023_i80_d02,2,127.20309761801511,30001,1,0.921875
