optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f002_i74_d02,2,14717.161889562149,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f002_i75_d02,2,-563.407654721136,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f002_i76_d02,2,3310379.3947031843,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f002_i77_d02,2,inf,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f002_i78_d02,2,20425069.1509195,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f002_i79_d02,2,34.43457366766694,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f002_i80_d02,2,1999014.877150811,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f003_i01_d02,2,-436.4599424659762,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f003_i02_d02,2,87.05826416186805,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f003_i03_d02,2,131.51053742735664,30001,1,0.6875,30,2
maes,stagnation_restart,bbob_f003_i04_d02,2,14.813082724133636,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f003_i05_d02,2,190.46590619831517,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i71_d02,2,-32.3913225717526,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i72_d02,2,51.831277739902816,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i73_d02,2,314.12796956916526,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f003_i74_d02,2,141.99992193342047,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i75_d02,2,539.574689396365,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f003_i76_d02,2,546.70490002146,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f003_i77_d02,2,257.71142248294836,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i78_d02,2,8.184475803489104,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f003_i79_d02,2,300.05507829191833,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f003_i80_d02,2,45.759598144989596,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i01_d02,2,-190.04388012384624,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f004_i02_d02,2,87.78820005269985,30001,1,0.6875,30,2
maes,stagnation_restart,bbob_f004_i03_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i04_d02,2,108.24971197743798,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f004_i05_d02,2,242.76954644107016,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i71_d02,2,inf,30001,1,0.640625,30,2
