optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_restart_budget,param_pop_increase_factor
maes,budget_reset,bbob_f007_i73_d02,2,-163.87978657781522,6001,1,0.11231223,10000,2
maes,budget_reset,bbob_f007_i74_d02,2,347.9622006217444,6001,1,0.11208345,10000,2
maes,budget_reset,bbob_f007_i75_d02,2,-366.8697693118354,6001,1,0.11196586,10000,2
maes,budget_reset,bbob_f007_i76_d02,2,259.39109014147573,6001,1,0.11212022,10000,2
maes,budget_reset,bbob_f007_i77_d02,2,-12.741882539286369,6001,1,0.11144405,10000,2
maes,budget_reset,bbob_f007_i78_d02,2,183.24731890785867,6001,1,0.11203152,10000,2
maes,budget_reset,bbob_f007_i79_d02,2,699.6147206563603,6001,1,0.11288704,10000,2
maes,budget_reset,bbob_f007_i80_d02,2,1000.2644940882051,6001,1,0.11260926,10000,2
maes,budget_reset,bbob_f008_i01_d02,2,150.6331269565977,6001,1,0.11239761,10000,2
maes,budget_reset,bbob_f008_i02_d02,2,19983.465003051897,6001,1,0.11282097,10000,2
maes,budget_reset,bbob_f008_i03_d02,2,99.07430261941522,6001,1,0.11399677,10000,2
maes,budget_reset,bbob_f008_i04_d02,2,-27.81719174745806,6001,1,0.11294912,10000,2
maes,budget_reset,bbob_f008_i05_d02,2,53.24076981016614,6001,1,0.11392516,10000,2
maes,budget_reset,bbob_f008_i71_d02,2,15.335719756259358,6001,1,0.11352301,10000,2
maes,budget_reset,bbob_f008_i72_d02,2,21738.023038002444,6001,1,0.11397094,10000,2
maes,budget_reset,bbob_f008_i73_d02,2,-27.70524032192775,6001,1,0.11370294,10000,2
maes,budget_reset,bbob_f008_i74_d02,2,3866.248546853836,6001,1,0.11329072,10000,2
maes,budget_reset,bbob_f008_i75_d02,2,-44.50935294945335,6001,1,0.11376286,10000,2
maes,budget_reset,bbob_f008_i76_d02,2,1000.1013424497353,6001,1,0.11369467,10000,2
maes,budget_reset,bbob_f008_i77_d02,2,-669.3273222476922,6001,1,0.11324285,10000,2
maes,budget_reset,bbob_f008_i78_d02,2,1001.1273051260417,6001,1,0.11273419,10000,2
maes,budget_reset,bbob_f008_i79_d02,2,130.45671918047313,6001,1,0.11418403,10000,2
maes,budget_reset,bbob_f008_i80_d02,2,-7.221918669130156,6001,1,0.11295615,10000,2
maes,budget_reset,bbob_f009_i01_d02,2,124.89562375449223,6001,1,0.11219094,10000,2
maes,budget_reset,bbob_f009_i02_d02,2,50.98828520583492,6001,1,0.11290346,10000,2
maes,budget_reset,bbob_f009_i03_d02,2,55.428968115349505,6001,1,0.11304576,10000,2
maes,budget_reset,bbob_f009_i04_d02,2,71.67455566128031,6001,1,0.1124291,10000,2
maes,budget_reset,bbob_f009_i05_d02,2,71.14136490222968,6001,1,0.11224964,10000,2
maes,budget_reset,bbob_f009_i71_d02,2,2345.1896272646013,6001,1,0.11257314,10000,2
maes,budget_reset,bbob_f009_i72_d02,2,-61.94881556986411,6001,1,0.11262889,10000,2
maes,budget_reset,bbob_f009_i73_d02,2,1000.9823891150006,6001,1,0.11262466,10000,2
maes,budget_reset,bbob_f009_i74_d02,2,2007.2163922031,6001,1,0.11215349,10000,2
maes,budget_reset,bbob_f009_i75_d02,2,9875.777931445287,6001,1,0.11260524,10000,2
maes,budget_reset,bbob_f009_i76_d02,2,-1.7288102042514448,6001,1,0.11253129,10000,2
maes,budget_reset,bbob_f009_i77_d02,2,-62.12210853387571,6001,1,0.11480215,10000,2
maes,budget_reset,bbob_f009_i78_d02,2,4951.505366215196,6001,1,0.11448553,10000,2
maes,budget_reset,bbob_f009_i79_d02,2,-46.63550268089015,6001,1,0.11530739,10000,2
maes,budget_reset,bbob_f009_i80_d02,2,30863.791084518332,6001,1,0.11453322,10000,2
maes,budget_reset,bbob_f010_i01_d02,2,1355925.6245257058,6001,1,0.11773635,10000,2
maes,budget_reset,bbob_f010_i02_d02,2,106.89403138896914,6001,1,0.1174411,10000,2
maes,budget_reset,bbob_f010_i03_d02,2,-479.7418621952802,6001,1,0.11757982,10000,2
maes,budget_reset,bbob_f010_i04_d02,2,17987392.59519586,6001,1,0.11759058,10000,2
maes,budget_reset,bbob_f010_i05_d02,2,5943010.815618469,6001,1,0.11828062,10000,2
maes,budget_reset,bbob_f010_i71_d02,2,159959.27167227064,6001,1,0.11809596,10000,2
maes,budget_reset,bbob_f010_i72_d02,2,3338.4469315707674,6001,1,0.11780695,10000,2
maes,budget_reset,bbob_f010_i73_d02,2,86.42207345785097,6001,1,0.11805321,10000,2
maes,budget_reset,bbob_f010_i74_d02,2,1027.4574074266382,6001,1,0.11810543,10000,2
maes,budget_reset,bbob_f010_i75_d02,2,16549978.827308191,6001,1,0.11766481,10000,2
maes,budget_reset,bbob_f010_i76_d02,2,4543904.14047772,6001,1,0.11739346,10000,2
maes,budget_reset,bbob_f010_i77_d02,2,61.508296748681374,6001,1,0.11835214,10000,2
maes,budget_reset,bbob_f010_i78_d02,2,141623.50841485942,6001,1,0.11747544,10000,2
maes,budget_reset,bbob_f010_i79_d02,2,39406385.62666102,6001,1,0.11789826,10000,2
maes,budget_reset,bbob_f010_i80_d02,2,88.87403318937194,6001,1,0.11777204,10000,2
maes,budget_reset,bbob_f011_i01_d02,2,17869839.105188906,6001,1,0.11588322,10000,2
maes,budget_reset,bbob_f011_i02_d02,2,30424372.865874305,6001,1,0.11426025,10000,2
maes,budget_reset,bbob_f011_i03_d02,2,277054.28139163804,6001,1,0.11448189,10000,2
maes,budget_reset,bbob_f011_i04_d02,2,972.1644172171762,6001,1,0.11556146,10000,2
maes,budget_reset,bbob_f011_i05_d02,2,-73.66306663485267,6001,1,0.11514203,10000,2
maes,budget_reset,bbob_f011_i71_d02,2,14992615.90609573,6001,1,0.1149896,10000,2
maes,budget_reset,bbob_f011_i72_d02,2,796.8762452060396,6001,1,0.11899075,10000,2
maes,budget_reset,bbob_f011_i73_d02,2,246.30416268988662,6001,1,0.11940441,10000,2
maes,budget_reset,bbob_f011_i74_d02,2,2257714.1769038294,6001,1,0.11497395,10000,2
maes,budget_reset,bbob_f011_i75_d02,2,6291.678975536026,6001,1,0.11407908,10000,2
maes,budget_reset,bbob_f011_i76_d02,2,288.5631596175495,6001,1,0.11459255,10000,2
maes,budget_reset,bbob_f011_i77_d02,2,-278.48857209482435,6001,1,0.11477235,10000,2
maes,budget_reset,bbob_f011_i78_d02,2,63.371099749001445,6001,1,0.11460463,10000,2
maes,budget_reset,bbob_f011_i79_d02,2,13024133.7823606,6001,1,0.11489219,10000,2
maes,budget_reset,bbob_f011_i80_d02,2,308.40303973831766,6001,1,0.11524889,10000,2
maes,budget_reset,bbob_f012_i01_d02,2,11828744044.372662,6001,1,0.11411336,10000,2
maes,budget_reset,bbob_f012_i02_d02,2,312.9943990641179,6001,1,0.1135887,10000,2
maes,budget_reset,bbob_f012_i03_d02,2,183243541.0689099,6001,1,0.11512788,10000,2
maes,budget_reset,bbob_f012_i04_d02,2,12721.822448856472,6001,1,0.11411023,10000,2
maes,budget_reset,bbob_f012_i05_d02,2,29388310.95878344,6001,1,0.11403115,10000,2
maes,budget_reset,bbob_f012_i71_d02,2,24382932.90780249,6001,1,0.11363111,10000,2
maes,budget_reset,bbob_f012_i72_d02,2,2578.4471553943113,6001,1,0.11396552,10000,2
maes,budget_reset,bbob_f012_i73_d02,2,238.3151111940354,6001,1,0.11419095,10000,2
maes,budget_reset,bbob_f012_i74_d02,2,68.90887706538325,6001,1,0.11449101,10000,2
maes,budget_reset,bbob_f012_i75_d02,2,6268609.220896952,6001,1,0.114305,10000,2
maes,budget_reset,bbob_f012_i76_d02,2,32.58229398406624,6001,1,0.11480886,10000,2
maes,budget_reset,bbob_f012_i77_d02,2,3978.395796373549,6001,1,0.1147803,10000,2
maes,budget_reset,bbob_f012_i78_d02,2,12718084.712692033,6001,1,0.11430142,10000,2
maes,budget_reset,bbob_f012_i79_d02,2,28948.168752364512,6001,1,0.11437049,10000,2
maes,budget_reset,bbob_f012_i80_d02,2,245.58219490942702,6001,1,0.11394165,10000,2
maes,budget_reset,bbob_f013_i01_d02,2,1153.438225539019,6001,1,0.11269933,10000,2
maes,budget_reset,bbob_f013_i02_d02,2,-12.185208862713573,6001,1,0.11294267,10000,2
maes,budget_reset,bbob_f013_i03_d02,2,-269.1708038891749,6001,1,0.11245613,10000,2
maes,budget_reset,bbob_f013_i04_d02,2,1014.0808004205938,6001,1,0.11394223,10000,2
maes,budget_reset,bbob_f013_i05_d02,2,120.68705376371247,6001,1,0.11291395,10000,2
maes,budget_reset,bbob_f013_i71_d02,2,962.4292841186646,6001,1,0.11312177,10000,2
maes,budget_reset,bbob_f013_i72_d02,2,-736.4652902035882,6001,1,0.11262159,10000,2
maes,budget_reset,bbob_f013_i73_d02,2,-34.10048205456067,6001,1,0.11346157,10000,2
maes,budget_reset,bbob_f013_i74_d02,2,78.64192222194023,6001,1,0.113513,10000,2
maes,budget_reset,bbob_f013_i75_d02,2,684.1542625124195,6001,1,0.11325212,10000,2
maes,budget_reset,bbob_f013_i76_d02,2,1445.6789605659483,6001,1,0.11346316,10000,2
maes,budget_reset,bbob_f013_i77_d02,2,796.8721267702356,6001,1,0.11312017,10000,2
maes,budget_reset,bbob_f013_i78_d02,2,195.98397119493018,6001,1,0.11308342,10000,2
maes,budget_reset,bbob_f013_i79_d02,2,-210.6366068401472,6001,1,0.11327096,10000,2
maes,budget_reset,bbob_f013_i80_d02,2,414.99759876540656,6001,1,0.11322935,10000,2
maes,budget_reset,bbob_f014_i01_d02,2,-51.12471556099955,6001,1,0.11295287,10000,2
maes,budget_reset,bbob_f014_i02_d02,2,-178.34294850179725,6001,1,0.11391486,10000,2
maes,budget_reset,bbob_f014_i03_d02,2,77.81458587018682,6001,1,0.11328804,10000,2
maes,budget_reset,bbob_f014_i04_d02,2,40.306173925265796,6001,1,0.11348695,10000,2
maes,budget_reset,bbob_f014_i05_d02,2,-50.420895325796664,6001,1,0.11565522,10000,2
maes,budget_reset,bbob_f014_i71_d02,2,34.14816747745083,6001,1,0.11484764,10000,2
maes,budget_reset,bbob_f014_i72_d02,2,-21.06014991454552,6001,1,0.11326684,10000,2
maes,budget_reset,bbob_f014_i73_d02,2,433.66011993361576,6001,1,0.11391254,10000,2
maes,budget_reset,bbob_f014_i74_d02,2,7.842476574315462,6001,1,0.11411248,10000,2
maes,budget_reset,bbob_f014_i75_d02,2,-127.56103575114541,6001,1,0.11378262,10000,2
maes,budget_reset,bbob_f014_i76_d02,2,-35.58540451302644,6001,1,0.11251637,10000,2
maes,budget_reset,bbob_f014_i77_d02,2,175.20672862007814,6001,1,0.11291388,10000,2
maes,budget_reset,bbob_f014_i78_d02,2,188.94543039611952,6001,1,0.11278643,10000,2
maes,budget_reset,bbob_f014_i79_d02,2,29.96158814819318,6001,1,0.11318029,10000,2
maes,budget_reset,bbob_f014_i80_d02,2,-98.81868732359233,6001,1,0.11321918,10000,2
maes,budget_reset,bbob_f015_i01_d02,2,1023.6996122354249,6001,1,0.11492719,10000,2
maes,budget_reset,bbob_f015_i02_d02,2,72.27486764642934,6001,1,0.11509852,10000,2
maes,budget_reset,bbob_f015_i03_d02,2,-42.46364866844695,6001,1,0.1151486,10000,2
maes,budget_reset,bbob_f015_i04_d02,2,37.309756963604,6001,1,0.11629624,10000,2
maes,budget_reset,bbob_f015_i05_d02,2,11.064864005360988,6001,1,0.11647654,10000,2
maes,budget_reset,bbob_f015_i71_d02,2,-205.7893970060892,6001,1,0.11621842,10000,2
maes,budget_reset,bbob_f015_i72_d02,2,107.21258798334843,6001,1,0.11684605,10000,2
maes,budget_reset,bbob_f015_i73_d02,2,-29.640174305301436,6001,1,0.11698744,10000,2
maes,budget_reset,bbob_f015_i74_d02,2,-939.5655817930659,6001,1,0.11697127,10000,2
maes,budget_reset,bbob_f015_i75_d02,2,-18.32077285575518,6001,1,0.11926798,10000,2
maes,budget_reset,bbob_f015_i76_d02,2,-210.3242408646048,6001,1,0.11550944,10000,2
maes,budget_reset,bbob_f015_i77_d02,2,-52.588526832415134,6001,1,0.11532288,10000,2
maes,budget_reset,bbob_f015_i78_d02,2,139.25673332299107,6001,1,0.11626082,10000,2
maes,budget_reset,bbob_f015_i79_d02,2,-335.66297477997796,6001,1,0.11688479,10000,2
maes,budget_reset,bbob_f015_i80_d02,2,177.47220094304464,6001,1,0.11740947,10000,2
maes,budget_reset,bbob_f016_i01_d02,2,71.42643178249995,6001,1,0.1184094,10000,2
maes,budget_reset,bbob_f016_i02_d02,2,-353.92964437391277,6001,1,0.11738322,10000,2
maes,budget_reset,bbob_f016_i03_d02,2,107.72615311509132,6001,1,0.116954,10000,2
maes,budget_reset,bbob_f016_i04_d02,2,-517.0061526112986,6001,1,0.11756177,10000,2
maes,budget_reset,bbob_f016_i05_d02,2,-48.63393129533109,6001,1,0.11745891,10000,2
maes,budget_reset,bbob_f016_i71_d02,2,66.84669300115607,6001,1,0.11715917,10000,2
maes,budget_reset,bbob_f016_i72_d02,2,-137.95827471499268,6001,1,0.11794089,10000,2
maes,budget_reset,bbob_f016_i73_d02,2,731.8658981663406,6001,1,0.11855073,10000,2
maes,budget_reset,bbob_f016_i74_d02,2,75.97203023109579,6001,1,0.11856246,10000,2
maes,budget_reset,bbob_f016_i75_d02,2,3.3072149657999788,6001,1,0.11772998,10000,2
maes,budget_reset,bbob_f016_i76_d02,2,-138.0524853242101,6001,1,0.11819824,10000,2
maes,budget_reset,bbob_f016_i77_d02,2,111.00904871429064,6001,1,0.11812219,10000,2
maes,budget_reset,bbob_f016_i78_d02,2,90.5671817610577,6001,1,0.11895285,10000,2
maes,budget_reset,bbob_f016_i79_d02,2,117.4022401617923,6001,1,0.1191025,10000,2
maes,budget_reset,bbob_f016_i80_d02,2,-542.8668888255856,6001,1,0.11858433,10000,2
maes,budget_reset,bbob_f017_i01_d02,2,30.68954117276547,6001,1,0.11468587,10000,2
maes,budget_reset,bbob_f017_i02_d02,2,21.97733259239546,6001,1,0.11509638,10000,2
maes,budget_reset,bbob_f017_i03_d02,2,277.5650590493031,6001,1,0.1149739,10000,2
maes,budget_reset,bbob_f017_i04_d02,2,51.25084838812613,6001,1,0.11481081,10000,2
maes,budget_reset,bbob_f017_i05_d02,2,-79.84673863514439,6001,1,0.11520155,10000,2
maes,budget_reset,bbob_f017_i71_d02,2,484.93920376744296,6001,1,0.11550136,10000,2
maes,budget_reset,bbob_f017_i72_d02,2,-32.41744540397135,6001,1,0.11384488,10000,2
maes,budget_reset,bbob_f017_i73_d02,2,40.23542870918725,6001,1,0.11572594,10000,2
maes,budget_reset,bbob_f017_i74_d02,2,-12.171740150614848,6001,1,0.11461762,10000,2
maes,budget_reset,bbob_f017_i75_d02,2,369.9686049452384,6001,1,0.11514567,10000,2
maes,budget_reset,bbob_f017_i76_d02,2,51.386917725604896,6001,1,0.11505186,10000,2
maes,budget_reset,bbob_f017_i77_d02,2,-329.0849177651001,6001,1,0.11491306,10000,2
maes,budget_reset,bbob_f017_i78_d02,2,91.59950521776274,6001,1,0.11484015,10000,2
maes,budget_reset,bbob_f017_i79_d02,2,739.6575166858927,6001,1,0.1144096,10000,2
maes,budget_reset,bbob_f017_i80_d02,2,52.267871488285635,6001,1,0.11452374,10000,2
maes,budget_reset,bbob_f018_i01_d02,2,956.2216765301002,6001,1,0.11488612,10000,2
maes,budget_reset,bbob_f018_i02_d02,2,25.416060868352012,6001,1,0.11426396,10000,2
maes,budget_reset,bbob_f018_i03_d02,2,453.89443055815116,6001,1,0.11421643,10000,2
maes,budget_reset,bbob_f018_i04_d02,2,98.0684034795431,6001,1,0.11444053,10000,2
maes,budget_reset,bbob_f018_i05_d02,2,-146.20248695126824,6001,1,0.11537187,10000,2
maes,budget_reset,bbob_f018_i71_d02,2,570.0752694272335,6001,1,0.11915073,10000,2
maes,budget_reset,bbob_f018_i72_d02,2,-30.95084591615772,6001,1,0.11920246,10000,2
maes,budget_reset,bbob_f018_i73_d02,2,66.53328894059212,6001,1,0.11523364,10000,2
maes,budget_reset,bbob_f018_i74_d02,2,-15.402804017610606,6001,1,0.11413508,10000,2
maes,budget_reset,bbob_f018_i75_d02,2,416.2504919913442,6001,1,0.11470513,10000,2
maes,budget_reset,bbob_f018_i76_d02,2,47.765229133310555,6001,1,0.11503442,10000,2
maes,budget_reset,bbob_f018_i77_d02,2,-198.90705663045858,6001,1,0.11479963,10000,2
maes,budget_reset,bbob_f018_i78_d02,2,98.83744837593257,6001,1,0.11377138,10000,2
maes,budget_reset,bbob_f018_i79_d02,2,739.1766714914248,6001,1,0.1139238,10000,2
maes,budget_reset,bbob_f018_i80_d02,2,112.61822140187634,6001,1,0.11419256,10000,2
maes,budget_reset,bbob_f019_i01_d02,2,-102.07028561042517,6001,1,0.11348274,10000,2
maes,budget_reset,bbob_f019_i02_d02,2,72.25026090051881,6001,1,0.11328603,10000,2
maes,budget_reset,bbob_f019_i03_d02,2,222.6609299492948,6001,1,0.11300021,10000,2
maes,budget_reset,bbob_f019_i04_d02,2,-55.87196206610954,6001,1,0.11304881,10000,2
maes,budget_reset,bbob_f019_i05_d02,2,-558.9894968076716,6001,1,0.11300199,10000,2
maes,budget_reset,bbob_f019_i71_d02,2,62.05907702982776,6001,1,0.11246869,10000,2
maes,budget_reset,bbob_f019_i72_d02,2,-51.9670288103288,6001,1,0.11218413,10000,2
maes,budget_reset,bbob_f019_i73_d02,2,-25.49995692837427,6001,1,0.11249345,10000,2
maes,budget_reset,bbob_f019_i74_d02,2,-29.7548954578072,6001,1,0.11293623,10000,2
maes,budget_reset,bbob_f019_i75_d02,2,-999.9569165389624,6001,1,0.11322019,10000,2
maes,budget_reset,bbob_f019_i76_d02,2,-923.6613577311758,6001,1,0.11312585,10000,2
maes,budget_reset,bbob_f019_i77_d02,2,-7.15512368097911,6001,1,0.11343767,10000,2
maes,budget_reset,bbob_f019_i78_d02,2,-999.9723534982966,6001,1,0.1135721,10000,2
maes,budget_reset,bbob_f019_i79_d02,2,32.08815719154566,6001,1,0.11298786,10000,2
maes,budget_reset,bbob_f019_i80_d02,2,35.8786049818401,6001,1,0.11267803,10000,2
maes,budget_reset,bbob_f020_i01_d02,2,68599.07574723124,6001,1,0.11795568,10000,2
maes,budget_reset,bbob_f020_i02_d02,2,1222.7602217972715,6001,1,0.11805218,10000,2
