optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f004_i73_d02,2,298.0151154956023,6001,1,0.12631119,15,2
maes,stagnation_restart,bbob_f004_i74_d02,2,192.09465593055228,6001,1,0.12728815,15,2
maes,stagnation_restart,bbob_f004_i75_d02,2,267.52374773441227,6001,1,0.12791795,15,2
maes,stagnation_restart,bbob_f004_i76_d02,2,-550.3154434316951,6001,1,0.12783139,15,2
maes,stagnation_restart,bbob_f004_i77_d02,2,147.31539324504467,6001,1,0.13195171,15,2
maes,stagnation_restart,bbob_f004_i78_d02,2,-5.467592518487791,6001,1,0.14322401,15,2
maes,stagnation_restart,bbob_f004_i79_d02,2,1271.1274821204508,6001,1,0.12705488,15,2
maes,stagnation_restart,bbob_f004_i80_d02,2,282.51009210743575,6001,1,0.12398043,15,2
maes,stagnation_restart,bbob_f005_i01_d02,2,-6.250947824774869,6001,1,0.1175149,15,2
maes,stagnation_restart,bbob_f005_i02_d02,2,683.730351272353,6001,1,0.1189985,15,2
maes,stagnation_restart,bbob_f005_i03_d02,2,100.17885025128726,6001,1,0.12013204,15,2
maes,stagnation_restart,bbob_f005_i04_d02,2,inf,6001,1,0.12061159,15,2
maes,stagnation_restart,bbob_f005_i05_d02,2,-34.30942082932297,6001,1,0.12153276,15,2
maes,stagnation_restart,bbob_f005_i71_d02,2,-6.375398484611615,6001,1,0.12239992,15,2
maes,stagnation_restart,bbob_f005_i72_d02,2,-181.37796946141455,6001,1,0.12071017,15,2
maes,stagnation_restart,bbob_f005_i73_d02,2,1071.4033296124458,6001,1,0.11918688,15,2
maes,stagnation_restart,bbob_f005_i74_d02,2,-140.90189726660773,6001,1,0.12233541,15,2
maes,stagnation_restart,bbob_f005_i75_d02,2,inf,6001,1,0.12052706,15,2
maes,stagnation_restart,bbob_f005_i76_d02,2,149.42437899860727,6001,1,0.12642787,15,2
maes,stagnation_restart,bbob_f005_i77_d02,2,157.94225411336836,6001,1,0.12527787,15,2
maes,stagnation_restart,bbob_f005_i78_d02,2,inf,6001,1,0.1230989,15,2
maes,stagnation_restart,bbob_f005_i79_d02,2,31.533113528458678,6001,1,0.12203526,15,2
maes,stagnation_restart,bbob_f005_i80_d02,2,inf,6001,1,0.12541258,15,2
maes,stagnation_restart,bbob_f006_i01_d02,2,184046.61865820675,6001,1,0.12218977,15,2
maes,stagnation_restart,bbob_f006_i02_d02,2,6901.054113206838,6001,1,0.12382202,15,2
maes,stagnation_restart,bbob_f006_i03_d02,2,-975.5930761644795,6001,1,0.12499803,15,2
maes,stagnation_restart,bbob_f006_i04_d02,2,156.5580301186361,6001,1,0.12641202,15,2
maes,stagnation_restart,bbob_f006_i05_d02,2,700.276374549087,6001,1,0.12455607,15,2
maes,stagnation_restart,bbob_f006_i71_d02,2,91.592065060522,6001,1,0.12520595,15,2
maes,stagnation_restart,bbob_f006_i72_d02,2,96912.6359779785,6001,1,0.12679211,15,2
maes,stagnation_restart,bbob_f006_i73_d02,2,103.17140326850432,6001,1,0.1283269,15,2
maes,stagnation_restart,bbob_f006_i74_d02,2,543.0706639462782,6001,1,0.12508264,15,2
maes,stagnation_restart,bbob_f006_i75_d02,2,77947.338099397,6001,1,0.12795143,15,2
maes,stagnation_restart,bbob_f006_i76_d02,2,63426.4914327169,6001,1,0.12468577,15,2
maes,stagnation_restart,bbob_f006_i77_d02,2,18221.472108588543,6001,1,0.12619031,15,2
maes,stagnation_restart,bbob_f006_i78_d02,2,122826.90053812251,6001,1,0.12692324,15,2
maes,stagnation_restart,bbob_f006_i79_d02,2,607.174037878259,6001,1,0.12599884,15,2
maes,stagnation_restart,bbob_f006_i80_d02,2,48175.717303221565,6001,1,0.12796585,15,2
maes,stagnation_restart,bbob_f007_i01_d02,2,231.52714981987185,6001,1,0.12417382,15,2
maes,stagnation_restart,bbob_f007_i02_d02,2,404.59157916767197,6001,1,0.12329526,15,2
maes,stagnation_restart,bbob_f007_i03_d02,2,8.430614881643004,6001,1,0.12697629,15,2
maes,stagnation_restart,bbob_f007_i04_d02,2,246.49396429323016,6001,1,0.12472823,15,2
maes,stagnation_restart,bbob_f007_i05_d02,2,679.6067561923462,6001,1,0.1258707,15,2
maes,stagnation_restart,bbob_f007_i71_d02,2,-999.8020290785859,6001,1,0.1246316,15,2
maes,stagnation_restart,bbob_f007_i72_d02,2,187.60950172511482,6001,1,0.12417536,15,2
maes,stagnation_restart,bbob_f007_i73_d02,2,-148.42138226959875,6001,1,0.12409247,15,2
maes,stagnation_restart,bbob_f007_i74_d02,2,108.81597970571012,6001,1,0.12509488,15,2
maes,stagnation_restart,bbob_f007_i75_d02,2,inf,6001,1,0.12106241,15,2
maes,stagnation_restart,bbob_f007_i76_d02,2,135.3135849289812,6001,1,0.11797342,15,2
maes,stagnation_restart,bbob_f007_i77_d02,2,-12.672124162301515,6001,1,0.11797081,15,2
maes,stagnation_restart,bbob_f007_i78_d02,2,305.6691153365497,6001,1,0.12076794,15,2
maes,stagnation_restart,bbob_f007_i79_d02,2,747.6287400036223,6001,1,0.12167887,15,2
maes,stagnation_restart,bbob_f007_i80_d02,2,1092.8440027309823,6001,1,0.12110474,15,2
maes,stagnation_restart,bbob_f008_i01_d02,2,1217.5884916642651,6001,1,0.12045566,15,2
maes,stagnation_restart,bbob_f008_i02_d02,2,170244.3701120979,6001,1,0.12201503,15,2
maes,stagnation_restart,bbob_f008_i03_d02,2,2831.514955394859,6001,1,0.12041047,15,2
maes,stagnation_restart,bbob_f008_i04_d02,2,-9.237164787003458,6001,1,0.12167446,15,2
maes,stagnation_restart,bbob_f008_i05_d02,2,3105.367942317622,6001,1,0.12192908,15,2
maes,stagnation_restart,bbob_f008_i71_d02,2,11710.359366324043,6001,1,0.12133455,15,2
maes,stagnation_restart,bbob_f008_i72_d02,2,inf,6001,1,0.11873723,15,2
maes,stagnation_restart,bbob_f008_i73_d02,2,24911.362072183536,6001,1,0.11849912,15,2
maes,stagnation_restart,bbob_f008_i74_d02,2,433.1314307520218,6001,1,0.11895579,15,2
maes,stagnation_restart,bbob_f008_i75_d02,2,27468.00192013263,6001,1,0.12082278,15,2
maes,stagnation_restart,bbob_f008_i76_d02,2,25424.61779207528,6001,1,0.1216243,15,2
maes,stagnation_restart,bbob_f008_i77_d02,2,-524.8613868626147,6001,1,0.12248547,15,2
maes,stagnation_restart,bbob_f008_i78_d02,2,221210.7298262096,6001,1,0.12184847,15,2
maes,stagnation_restart,bbob_f008_i79_d02,2,19.646935907130032,6001,1,0.12407539,15,2
maes,stagnation_restart,bbob_f008_i80_d02,2,26848.10384547963,6001,1,0.12211244,15,2
maes,stagnation_restart,bbob_f009_i01_d02,2,129.11842967207855,6001,1,0.12212752,15,2
maes,stagnation_restart,bbob_f009_i02_d02,2,50.67660916015756,6001,1,0.12408023,15,2
maes,stagnation_restart,bbob_f009_i03_d02,2,117.27060851601294,6001,1,0.12403886,15,2
maes,stagnation_restart,bbob_f009_i04_d02,2,-71.42934973002716,6001,1,0.12171903,15,2
