optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
cmaes,stagnation_restart,bbob_f005_i02_d02,2,inf,6001,1,0.14555972,30,2
cmaes,stagnation_restart,bbob_f005_i03_d02,2,66.71,6001,1,0.14886674,30,2
cmaes,stagnation_restart,bbob_f005_i04_d02,2,941.67,6001,1,0.14924717,30,2
cmaes,stagnation_restart,bbob_f005_i05_d02,2,-37.45,6001,1,0.14902419,30,2
cmaes,stagnation_restart,bbob_f005_i71_d02,2,-66.39,6001,1,0.14895587,30,2
cmaes,stagnation_restart,bbob_f005_i72_d02,2,-226.01,6001,1,0.15208151,30,2
cmaes,stagnation_restart,bbob_f005_i73_d02,2,1000.0,6001,1,0.1491051,30,2
cmaes,stagnation_restart,bbob_f005_i74_d02,2,-183.02,6001,1,0.1529543,30,2
cmaes,stagnation_restart,bbob_f005_i75_d02,2,-102.62,6001,1,0.15342337,30,2
cmaes,stagnation_restart,bbob_f005_i76_d02,2,99.53,6001,1,0.14826426,30,2
cmaes,stagnation_restart,bbob_f005_i77_d02,2,221.34618247297402,6001,1,0.15130455,30,2
cmaes,stagnation_restart,bbob_f005_i78_d02,2,-972.1439730666968,6001,1,0.14687834,30,2
cmaes,stagnation_restart,bbob_f005_i79_d02,2,inf,6001,1,0.14926971,30,2
cmaes,stagnation_restart,bbob_f005_i80_d02,2,-40.96,6001,1,0.14531965,30,2
cmaes,stagnation_restart,bbob_f006_i01_d02,2,43.28291265716746,6001,1,0.15001411,30,2
cmaes,stagnation_restart,bbob_f006_i02_d02,2,32.20668729682141,6001,1,0.14910841,30,2
cmaes,stagnation_restart,bbob_f006_i03_d02,2,32520.365447647273,6001,1,0.15115097,30,2
cmaes,stagnation_restart,bbob_f006_i04_d02,2,144.3774553894923,6001,1,0.15676014,30,2
cmaes,stagnation_restart,bbob_f006_i05_d02,2,614.1506510627835,6001,1,0.14978311,30,2
cmaes,stagnation_restart,bbob_f006_i71_d02,2,inf,6001,1,0.15794477,30,2
cmaes,stagnation_restart,bbob_f006_i72_d02,2,31.18528138870192,6001,1,0.14920505,30,2
cmaes,stagnation_restart,bbob_f006_i73_d02,2,-8.492867978056466,6001,1,0.14750029,30,2
cmaes,stagnation_restart,bbob_f006_i74_d02,2,538.509256823767,6001,1,0.1476282,30,2
cmaes,stagnation_restart,bbob_f006_i75_d02,2,129432.30633624065,6001,1,0.14922834,30,2
cmaes,stagnation_restart,bbob_f006_i76_d02,2,98.04444809642162,6001,1,0.15103573,30,2
cmaes,stagnation_restart,bbob_f006_i77_d02,2,68146.06955806383,6001,1,0.15337724,30,2
cmaes,stagnation_restart,bbob_f006_i78_d02,2,4.990682380053637,6001,1,0.15112612,30,2
cmaes,stagnation_restart,bbob_f006_i79_d02,2,603.8818460378999,6001,1,0.15049973,30,2
cmaes,stagnation_restart,bbob_f006_i80_d02,2,-118.57024830017329,6001,1,0.15244628,30,2
cmaes,stagnation_restart,bbob_f007_i01_d02,2,92.95683498052557,6001,1,0.14936618,30,2
cmaes,stagnation_restart,bbob_f007_i02_d02,2,35.35000005101459,6001,1,0.14912167,30,2
cmaes,stagnation_restart,bbob_f007_i03_d02,2,4.332290542404778,6001,1,0.1465165,30,2
cmaes,stagnation_restart,bbob_f007_i04_d02,2,45.26718050439591,6001,1,0.14781484,30,2
cmaes,stagnation_restart,bbob_f007_i05_d02,2,86.70817907423967,6001,1,0.14666263,30,2
cmaes,stagnation_restart,bbob_f007_i71_d02,2,-999.9791095498326,6001,1,0.1464237,30,2
cmaes,stagnation_restart,bbob_f007_i72_d02,2,164.0700001666157,6001,1,0.1493809,30,2
cmaes,stagnation_restart,bbob_f007_i73_d02,2,-165.55950831958634,6001,1,0.14661243,30,2
cmaes,stagnation_restart,bbob_f007_i74_d02,2,100.21360768611058,6001,1,0.14965393,30,2
cmaes,stagnation_restart,bbob_f007_i75_d02,2,-367.91455393128,6001,1,0.14744468,30,2
cmaes,stagnation_restart,bbob_f007_i76_d02,2,49.50750944079928,6001,1,0.14786748,30,2
cmaes,stagnation_restart,bbob_f007_i77_d02,2,394.0368844250241,6001,1,0.14966493,30,2
cmaes,stagnation_restart,bbob_f007_i78_d02,2,103.36752433932807,6001,1,0.15048075,30,2
cmaes,stagnation_restart,bbob_f007_i79_d02,2,1054.7955132993961,6001,1,0.15053906,30,2
cmaes,stagnation_restart,bbob_f007_i80_d02,2,1002.3804467938456,6001,1,0.15062686,30,2
cmaes,stagnation_restart,bbob_f008_i01_d02,2,149.19001454144734,6001,1,0.15154794,30,2
cmaes,stagnation_restart,bbob_f008_i02_d02,2,-918.5071058954891,6001,1,0.15067287,30,2
cmaes,stagnation_restart,bbob_f008_i03_d02,2,107.54667705866378,6001,1,0.14798969,30,2
cmaes,stagnation_restart,bbob_f008_i04_d02,2,-47.06379604869255,6001,1,0.15249109,30,2
cmaes,stagnation_restart,bbob_f008_i05_d02,2,56.03199937117855,6001,1,0.14973831,30,2
cmaes,stagnation_restart,bbob_f008_i71_d02,2,7.6888700596056685,6001,1,0.1488672,30,2
cmaes,stagnation_restart,bbob_f008_i72_d02,2,-189.7159262965086,6001,1,0.15117725,30,2
cmaes,stagnation_restart,bbob_f008_i73_d02,2,183.9068594867356,6001,1,0.14989482,30,2
cmaes,stagnation_restart,bbob_f008_i74_d02,2,7.2197952287646965,6001,1,0.14577984,30,2
cmaes,stagnation_restart,bbob_f008_i75_d02,2,-44.468256288030545,6001,1,0.1532576,30,2
cmaes,stagnation_restart,bbob_f008_i76_d02,2,29374.212059712223,6001,1,0.15045506,30,2
cmaes,stagnation_restart,bbob_f008_i77_d02,2,-676.7186501888651,6001,1,0.14953713,30,2
cmaes,stagnation_restart,bbob_f008_i78_d02,2,17625.640212442617,6001,1,0.1494478,30,2
cmaes,stagnation_restart,bbob_f008_i79_d02,2,10.759219376891648,6001,1,0.15238231,30,2
cmaes,stagnation_restart,bbob_f008_i80_d02,2,-3.065717211325034,6001,1,0.15846234,30,2
cmaes,stagnation_restart,bbob_f009_i01_d02,2,123.91817889516047,6001,1,0.14622319,30,2
cmaes,stagnation_restart,bbob_f009_i02_d02,2,47.725992055257294,6001,1,0.15718468,30,2
cmaes,stagnation_restart,bbob_f009_i03_d02,2,55.58914983701625,6001,1,0.1525391,30,2
cmaes,stagnation_restart,bbob_f009_i04_d02,2,-90.2291285978865,6001,1,0.14794668,30,2
cmaes,stagnation_restart,bbob_f009_i05_d02,2,65.91411811002345,6001,1,0.1463905,30,2
cmaes,stagnation_restart,bbob_f009_i71_d02,2,938.7243839639998,6001,1,0.14600135,30,2
cmaes,stagnation_restart,bbob_f009_i72_d02,2,-47.89811523207082,6001,1,0.146866,30,2
cmaes,stagnation_restart,bbob_f009_i73_d02,2,1000.6984329713571,6001,1,0.1457753,30,2
cmaes,stagnation_restart,bbob_f009_i74_d02,2,61.0039300968583,6001,1,0.15918546,30,2
cmaes,stagnation_restart,bbob_f009_i75_d02,2,282.5177319347225,6001,1,0.15234122,30,2
cmaes,stagnation_restart,bbob_f009_i76_d02,2,-4.51618183587319,6001,1,0.15081453,30,2
cmaes,stagnation_restart,bbob_f009_i77_d02,2,-63.13071469644351,6001,1,0.14930969,30,2
cmaes,stagnation_restart,bbob_f009_i78_d02,2,4.15680234418714,6001,1,0.14957932,30,2
cmaes,stagnation_restart,bbob_f009_i79_d02,2,-46.56423008272724,6001,1,0.15103658,30,2
cmaes,stagnation_restart,bbob_f009_i80_d02,2,61.3554469334225,6001,1,0.15168066,30,2
cmaes,stagnation_restart,bbob_f010_i01_d02,2,-43.596509964868225,6001,1,0.15455826,30,2
cmaes,stagnation_restart,bbob_f010_i02_d02,2,75.78422789334317,6001,1,0.15391357,30,2
cmaes,stagnation_restart,bbob_f010_i03_d02,2,-477.044600839544,6001,1,0.15422582,30,2
cmaes,stagnation_restart,bbob_f010_i04_d02,2,7825602.4289786555,6001,1,0.15347526,30,2
cmaes,stagnation_restart,bbob_f010_i05_d02,2,-467.0948103520993,6001,1,0.1528632,30,2
cmaes,stagnation_restart,bbob_f010_i71_d02,2,-35.00825869772541,6001,1,0.15426748,30,2
cmaes,stagnation_restart,bbob_f010_i72_d02,2,48.08168090506415,6001,1,0.15733044,30,2
cmaes,stagnation_restart,bbob_f010_i73_d02,2,6367464.111867203,6001,1,0.14971429,30,2
cmaes,stagnation_restart,bbob_f010_i74_d02,2,14008962.880419184,6001,1,0.16136392,30,2
cmaes,stagnation_restart,bbob_f010_i75_d02,2,-34.46100528763971,6001,1,0.15174096,30,2
cmaes,stagnation_restart,bbob_f010_i76_d02,2,86.85300100923621,6001,1,0.15372541,30,2
cmaes,stagnation_restart,bbob_f010_i77_d02,2,-10.67604901915127,6001,1,0.15107323,30,2
cmaes,stagnation_restart,bbob_f010_i78_d02,2,1014.1259015101072,6001,1,0.15150719,30,2
cmaes,stagnation_restart,bbob_f010_i79_d02,2,2489738.1821070723,6001,1,0.15328251,30,2
cmaes,stagnation_restart,bbob_f010_i80_d02,2,305.12129910380924,6001,1,0.1522755,30,2
cmaes,stagnation_restart,bbob_f011_i01_d02,2,9839807.205421697,6001,1,0.16051447,30,2
cmaes,stagnation_restart,bbob_f011_i02_d02,2,3921387.744280751,6001,1,0.15582243,30,2
cmaes,stagnation_restart,bbob_f011_i03_d02,2,30.446931111939804,6001,1,0.14932821,30,2
cmaes,stagnation_restart,bbob_f011_i04_d02,2,942.9889379311012,6001,1,0.14821231,30,2
cmaes,stagnation_restart,bbob_f011_i05_d02,2,18.127557831985314,6001,1,0.15025747,30,2
cmaes,stagnation_restart,bbob_f011_i71_d02,2,3964.351642357558,6001,1,0.15302472,30,2
cmaes,stagnation_restart,bbob_f011_i72_d02,2,139245.4258203384,6001,1,0.15213144,30,2
cmaes,stagnation_restart,bbob_f011_i73_d02,2,98.98145057085502,6001,1,0.15209125,30,2
cmaes,stagnation_restart,bbob_f011_i74_d02,2,22.901367674254963,6001,1,0.15928669,30,2
cmaes,stagnation_restart,bbob_f011_i75_d02,2,120.4922245743479,6001,1,0.15410192,30,2
cmaes,stagnation_restart,bbob_f011_i76_d02,2,-91.4967806093477,6001,1,0.15159003,30,2
cmaes,stagnation_restart,bbob_f011_i77_d02,2,-352.43847651536595,6001,1,0.1551011,30,2
cmaes,stagnation_restart,bbob_f011_i78_d02,2,7642494.295625593,6001,1,0.15483876,30,2
cmaes,stagnation_restart,bbob_f011_i79_d02,2,2.3418423466201665,6001,1,0.15511778,30,2
cmaes,stagnation_restart,bbob_f011_i80_d02,2,2592.4186420579417,6001,1,0.15520376,30,2
cmaes,stagnation_restart,bbob_f012_i01_d02,2,-604.2071091620699,6001,1,0.15389379,30,2
cmaes,stagnation_restart,bbob_f012_i02_d02,2,-248.6773465156238,6001,1,0.15230116,30,2
cmaes,stagnation_restart,bbob_f012_i03_d02,2,136362.62423543332,6001,1,0.15199306,30,2
cmaes,stagnation_restart,bbob_f012_i04_d02,2,20.47479615020371,6001,1,0.15970402,30,2
cmaes,stagnation_restart,bbob_f012_i05_d02,2,37.795404229642756,6001,1,0.15926402,30,2
cmaes,stagnation_restart,bbob_f012_i71_d02,2,-632.5499988180876,6001,1,0.15597722,30,2
cmaes,stagnation_restart,bbob_f012_i72_d02,2,5335434.905523437,6001,1,0.15568007,30,2
cmaes,stagnation_restart,bbob_f012_i73_d02,2,171.95000000830277,6001,1,0.15555164,30,2
cmaes,stagnation_restart,bbob_f012_i74_d02,2,101.53226286059235,6001,1,0.15969225,30,2
cmaes,stagnation_restart,bbob_f012_i75_d02,2,1009.7736926150797,6001,1,0.15402197,30,2
cmaes,stagnation_restart,bbob_f012_i76_d02,2,12054.615799501207,6001,1,0.15445983,30,2
cmaes,stagnation_restart,bbob_f012_i77_d02,2,484.94656269423376,6001,1,0.15972614,30,2
cmaes,stagnation_restart,bbob_f012_i78_d02,2,-53.33596207059314,6001,1,0.15323967,30,2
