optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_restart_interval,param_pop_increase_factor
maes,periodic_restart,bbob_f003_i03_d02,2,inf,6001,1,0.11759739,50,2
maes,periodic_restart,bbob_f003_i04_d02,2,inf,6001,1,0.11770617,50,2
maes,periodic_restart,bbob_f003_i05_d02,2,inf,6001,1,0.12096311,50,2
maes,periodic_restart,bbob_f003_i71_d02,2,inf,6001,1,0.12218113,50,2
maes,periodic_restart,bbob_f003_i72_d02,2,inf,6001,1,0.12114718,50,2
maes,periodic_restart,bbob_f003_i73_d02,2,inf,6001,1,0.11697573,50,2
maes,periodic_restart,bbob_f003_i74_d02,2,inf,6001,1,0.11698696,50,2
maes,periodic_restart,bbob_f003_i75_d02,2,inf,6001,1,0.12534583,50,2
maes,periodic_restart,bbob_f003_i76_d02,2,inf,6001,1,0.11772885,50,2
maes,periodic_restart,bbob_f003_i77_d02,2,inf,6001,1,0.11673212,50,2
maes,periodic_restart,bbob_f003_i78_d02,2,inf,6001,1,0.12031792,50,2
maes,periodic_restart,bbob_f003_i79_d02,2,inf,6001,1,0.12053245,50,2
maes,periodic_restart,bbob_f003_i80_d02,2,inf,6001,1,0.11788299,50,2
maes,periodic_restart,bbob_f004_i01_d02,2,inf,6001,1,0.11814747,50,2
maes,periodic_restart,bbob_f004_i02_d02,2,inf,6001,1,0.11721322,50,2
maes,periodic_restart,bbob_f004_i03_d02,2,inf,6001,1,0.11807763,50,2
maes,periodic_restart,bbob_f004_i04_d02,2,inf,6001,1,0.1180022,50,2
maes,periodic_restart,bbob_f004_i05_d02,2,inf,6001,1,0.11827038,50,2
maes,periodic_restart,bbob_f004_i71_d02,2,inf,6001,1,0.11796514,50,2
maes,periodic_restart,bbob_f004_i72_d02,2,inf,6001,1,0.11826946,50,2
maes,periodic_restart,bbob_f004_i73_d02,2,inf,6001,1,0.12036891,50,2
maes,periodic_restart,bbob_f004_i74_d02,2,inf,6001,1,0.11963483,50,2
maes,periodic_restart,bbob_f004_i75_d02,2,inf,6001,1,0.11882113,50,2
maes,periodic_restart,bbob_f004_i76_d02,2,inf,6001,1,0.12060682,50,2
maes,periodic_restart,bbob_f004_i77_d02,2,inf,6001,1,0.11852792,50,2
maes,periodic_restart,bbob_f004_i78_d02,2,inf,6001,1,0.1186441,50,2
maes,periodic_restart,bbob_f004_i79_d02,2,inf,6001,1,0.11762912,50,2
maes,periodic_restart,bbob_f004_i80_d02,2,inf,6001,1,0.11797339,50,2
maes,periodic_restart,bbob_f005_i01_d02,2,inf,6001,1,0.11330274,50,2
maes,periodic_restart,bbob_f005_i02_d02,2,inf,6001,1,0.11377258,50,2
maes,periodic_restart,bbob_f005_i03_d02,2,inf,6001,1,0.1146622,50,2
maes,periodic_restart,bbob_f005_i04_d02,2,inf,6001,1,0.11433198,50,2
maes,periodic_restart,bbob_f005_i05_d02,2,inf,6001,1,0.11473301,50,2
maes,periodic_restart,bbob_f005_i71_d02,2,inf,6001,1,0.11394334,50,2
maes,periodic_restart,bbob_f005_i72_d02,2,inf,6001,1,0.11594151,50,2
maes,periodic_restart,bbob_f005_i73_d02,2,inf,6001,1,0.11323875,50,2
maes,periodic_restart,bbob_f005_i74_d02,2,inf,6001,1,0.11395673,50,2
maes,periodic_restart,bbob_f005_i75_d02,2,inf,6001,1,0.11357225,50,2
maes,periodic_restart,bbob_f005_i76_d02,2,inf,6001,1,0.11331112,50,2
maes,periodic_restart,bbob_f005_i77_d02,2,inf,6001,1,0.11490553,50,2
maes,periodic_restart,bbob_f005_i78_d02,2,inf,6001,1,0.1140371,50,2
maes,periodic_restart,bbob_f005_i79_d02,2,inf,6001,1,0.11520719,50,2
maes,periodic_restart,bbob_f005_i80_d02,2,inf,6001,1,0.11508876,50,2
maes,periodic_restart,bbob_f006_i01_d02,2,inf,6001,1,0.11738714,50,2
maes,periodic_restart,bbob_f006_i02_d02,2,inf,6001,1,0.11902926,50,2
maes,periodic_restart,bbob_f006_i03_d02,2,inf,6001,1,0.11634845,50,2
maes,periodic_restart,bbob_f006_i04_d02,2,inf,6001,1,0.11791883,50,2
maes,periodic_restart,bbob_f006_i05_d02,2,inf,6001,1,0.11542748,50,2
maes,periodic_restart,bbob_f006_i71_d02,2,inf,6001,1,0.11663171,50,2
maes,periodic_restart,bbob_f006_i72_d02,2,inf,6001,1,0.11739573,50,2
maes,periodic_restart,bbob_f006_i73_d02,2,inf,6001,1,0.11545785,50,2
maes,periodic_restart,bbob_f006_i74_d02,2,inf,6001,1,0.11659192,50,2
maes,periodic_restart,bbob_f006_i75_d02,2,inf,6001,1,0.11691786,50,2
maes,periodic_restart,bbob_f006_i76_d02,2,inf,6001,1,0.11827289,50,2
maes,periodic_restart,bbob_f006_i77_d02,2,inf,6001,1,0.11725411,50,2
maes,periodic_restart,bbob_f006_i78_d02,2,inf,6001,1,0.11766379,50,2
maes,periodic_restart,bbob_f006_i79_d02,2,inf,6001,1,0.11827667,50,2
maes,periodic_restart,bbob_f006_i80_d02,2,inf,6001,1,0.11681297,50,2
maes,periodic_restart,bbob_f007_i01_d02,2,inf,6001,1,0.11552772,50,2
maes,periodic_restart,bbob_f007_i02_d02,2,inf,6001,1,0.11827082,50,2
maes,periodic_restart,bbob_f007_i03_d02,2,inf,6001,1,0.11605421,50,2
maes,periodic_restart,bbob_f007_i04_d02,2,inf,6001,1,0.11491571,50,2
maes,periodic_restart,bbob_f007_i05_d02,2,inf,6001,1,0.11465626,50,2
maes,periodic_restart,bbob_f007_i71_d02,2,inf,6001,1,0.11591005,50,2
maes,periodic_restart,bbob_f007_i72_d02,2,inf,6001,1,0.11602151,50,2
maes,periodic_restart,bbob_f007_i73_d02,2,inf,6001,1,0.11539624,50,2
maes,periodic_restart,bbob_f007_i74_d02,2,inf,6001,1,0.11473492,50,2
maes,periodic_restart,bbob_f007_i75_d02,2,inf,6001,1,0.11377869,50,2
maes,periodic_restart,bbob_f007_i76_d02,2,inf,6001,1,0.11494886,50,2
maes,periodic_restart,bbob_f007_i77_d02,2,inf,6001,1,0.1145433,50,2
maes,periodic_restart,bbob_f007_i78_d02,2,inf,6001,1,0.11502918,50,2
maes,periodic_restart,bbob_f007_i79_d02,2,inf,6001,1,0.11503272,50,2
maes,periodic_restart,bbob_f007_i80_d02,2,inf,6001,1,0.11408273,50,2
maes,periodic_restart,bbob_f008_i01_d02,2,inf,6001,1,0.11401357,50,2
maes,periodic_restart,bbob_f008_i02_d02,2,inf,6001,1,0.11362068,50,2
maes,periodic_restart,bbob_f008_i03_d02,2,inf,6001,1,0.11442814,50,2
maes,periodic_restart,bbob_f008_i04_d02,2,inf,6001,1,0.11369795,50,2
maes,periodic_restart,bbob_f008_i05_d02,2,inf,6001,1,0.11487736,50,2
maes,periodic_restart,bbob_f008_i71_d02,2,inf,6001,1,0.12559117,50,2
maes,periodic_restart,bbob_f008_i72_d02,2,inf,6001,1,0.11511318,50,2
maes,periodic_restart,bbob_f008_i73_d02,2,inf,6001,1,0.11497989,50,2
maes,periodic_restart,bbob_f008_i74_d02,2,inf,6001,1,0.1136981,50,2
maes,periodic_restart,bbob_f008_i75_d02,2,inf,6001,1,0.11374904,50,2
maes,periodic_restart,bbob_f008_i76_d02,2,inf,6001,1,0.11392811,50,2
maes,periodic_restart,bbob_f008_i77_d02,2,inf,6001,1,0.11407116,50,2
maes,periodic_restart,bbob_f008_i78_d02,2,inf,6001,1,0.11422539,50,2
maes,periodic_restart,bbob_f008_i79_d02,2,inf,6001,1,0.11437505,50,2
maes,periodic_restart,bbob_f008_i80_d02,2,inf,6001,1,0.11395025,50,2
maes,periodic_restart,bbob_f009_i01_d02,2,inf,6001,1,0.11325164,50,2
maes,periodic_restart,bbob_f009_i02_d02,2,inf,6001,1,0.11432083,50,2
maes,periodic_restart,bbob_f009_i03_d02,2,inf,6001,1,0.11418843,50,2
maes,periodic_restart,bbob_f009_i04_d02,2,inf,6001,1,0.11454152,50,2
maes,periodic_restart,bbob_f009_i05_d02,2,inf,6001,1,0.11471923,50,2
maes,periodic_restart,bbob_f009_i71_d02,2,inf,6001,1,0.11639001,50,2
maes,periodic_restart,bbob_f009_i72_d02,2,inf,6001,1,0.11478793,50,2
maes,periodic_restart,bbob_f009_i73_d02,2,inf,6001,1,0.11375203,50,2
maes,periodic_restart,bbob_f009_i74_d02,2,inf,6001,1,0.11360057,50,2
maes,periodic_restart,bbob_f009_i75_d02,2,inf,6001,1,0.11334447,50,2
maes,periodic_restart,bbob_f009_i76_d02,2,inf,6001,1,0.11396468,50,2
maes,periodic_restart,bbob_f009_i77_d02,2,inf,6001,1,0.1145747,50,2
maes,periodic_restart,bbob_f009_i78_d02,2,inf,6001,1,0.11472528,50,2
maes,periodic_restart,bbob_f009_i79_d02,2,inf,6001,1,0.11547808,50,2
maes,periodic_restart,bbob_f009_i80_d02,2,inf,6001,1,0.11276826,50,2
maes,periodic_restart,bbob_f010_i01_d02,2,inf,6001,1,0.11695826,50,2
maes,periodic_restart,bbob_f010_i02_d02,2,inf,6001,1,0.11792697,50,2
maes,periodic_restart,bbob_f010_i03_d02,2,inf,6001,1,0.11700487,50,2
maes,periodic_restart,bbob_f010_i04_d02,2,inf,6001,1,0.11818696,50,2
maes,periodic_restart,bbob_f010_i05_d02,2,inf,6001,1,0.11758351,50,2
maes,periodic_restart,bbob_f010_i71_d02,2,inf,6001,1,0.1165302,50,2
maes,periodic_restart,bbob_f010_i72_d02,2,inf,6001,1,0.11678975,50,2
maes,periodic_restart,bbob_f010_i73_d02,2,inf,6001,1,0.12088006,50,2
maes,periodic_restart,bbob_f010_i74_d02,2,inf,6001,1,0.11730027,50,2
maes,periodic_restart,bbob_f010_i75_d02,2,inf,6001,1,0.11815322,50,2
maes,periodic_restart,bbob_f010_i76_d02,2,inf,6001,1,0.11773496,50,2
maes,periodic_restart,bbob_f010_i77_d02,2,inf,6001,1,0.11589905,50,2
maes,periodic_restart,bbob_f010_i78_d02,2,inf,6001,1,0.11667243,50,2
maes,periodic_restart,bbob_f010_i79_d02,2,inf,6001,1,0.11670656,50,2
maes,periodic_restart,bbob_f010_i80_d02,2,inf,6001,1,0.11732771,50,2
maes,periodic_restart,bbob_f011_i01_d02,2,inf,6001,1,0.11671384,50,2
maes,periodic_restart,bbob_f011_i02_d02,2,inf,6001,1,0.11772153,50,2
maes,periodic_restart,bbob_f011_i03_d02,2,inf,6001,1,0.12066423,50,2
maes,periodic_restart,bbob_f011_i04_d02,2,inf,6001,1,0.1217228,50,2
maes,periodic_restart,bbob_f011_i05_d02,2,inf,6001,1,0.1159808,50,2
maes,periodic_restart,bbob_f011_i71_d02,2,inf,6001,1,0.11893428,50,2
maes,periodic_restart,bbob_f011_i72_d02,2,inf,6001,1,0.11705505,50,2
maes,periodic_restart,bbob_f011_i73_d02,2,inf,6001,1,0.11665793,50,2
maes,periodic_restart,bbob_f011_i74_d02,2,inf,6001,1,0.115657,50,2
maes,periodic_restart,bbob_f011_i75_d02,2,inf,6001,1,0.11615169,50,2
maes,periodic_restart,bbob_f011_i76_d02,2,inf,6001,1,0.11629162,50,2
maes,periodic_restart,bbob_f011_i77_d02,2,inf,6001,1,0.11656037,50,2
maes,periodic_restart,bbob_f011_i78_d02,2,inf,6001,1,0.11639582,50,2
maes,periodic_restart,bbob_f011_i79_d02,2,inf,6001,1,0.1167582,50,2
maes,periodic_restart,bbob_f011_i80_d02,2,inf,6001,1,0.11687646,50,2
maes,periodic_restart,bbob_f012_i01_d02,2,inf,6001,1,0.11651665,50,2
maes,periodic_restart,bbob_f012_i02_d02,2,inf,6001,1,0.11552454,50,2
maes,periodic_restart,bbob_f012_i03_d02,2,inf,6001,1,0.11631,50,2
maes,periodic_restart,bbob_f012_i04_d02,2,inf,6001,1,0.11526653,50,2
maes,periodic_restart,bbob_f012_i05_d02,2,inf,6001,1,0.11611513,50,2
maes,periodic_restart,bbob_f012_i71_d02,2,inf,6001,1,0.11538715,50,2
maes,periodic_restart,bbob_f012_i72_d02,2,inf,6001,1,0.11539006,50,2
maes,periodic_restart,bbob_f012_i73_d02,2,inf,6001,1,0.11539761,50,2
maes,periodic_restart,bbob_f012_i74_d02,2,inf,6001,1,0.11590752,50,2
maes,periodic_restart,bbob_f012_i75_d02,2,inf,6001,1,0.11620773,50,2
maes,periodic_restart,bbob_f012_i76_d02,2,inf,6001,1,0.11547243,50,2
maes,periodic_restart,bbob_f012_i77_d02,2,inf,6001,1,0.11648341,50,2
maes,periodic_restart,bbob_f012_i78_d02,2,inf,6001,1,0.11622725,50,2
maes,periodic_restart,bbob_f012_i79_d02,2,inf,6001,1,0.11598871,50,2
maes,periodic_restart,bbob_f012_i80_d02,2,inf,6001,1,0.11779931,50,2
maes,periodic_restart,bbob_f013_i01_d02,2,inf,6001,1,0.11551847,50,2
maes,periodic_restart,bbob_f013_i02_d02,2,inf,6001,1,0.1161118,50,2
maes,periodic_restart,bbob_f013_i03_d02,2,inf,6001,1,0.11568236,50,2
maes,periodic_restart,bbob_f013_i04_d02,2,inf,6001,1,0.11451288,50,2
maes,periodic_restart,bbob_f013_i05_d02,2,inf,6001,1,0.11441778,50,2
maes,periodic_restart,bbob_f013_i71_d02,2,inf,6001,1,0.11363488,50,2
maes,periodic_restart,bbob_f013_i72_d02,2,inf,6001,1,0.11410186,50,2
maes,periodic_restart,bbob_f013_i73_d02,2,inf,6001,1,0.11415166,50,2
maes,periodic_restart,bbob_f013_i74_d02,2,inf,6001,1,0.11385934,50,2
maes,periodic_restart,bbob_f013_i75_d02,2,inf,6001,1,0.11341924,50,2
maes,periodic_restart,bbob_f013_i76_d02,2,inf,6001,1,0.11414473,50,2
maes,periodic_restart,bbob_f013_i77_d02,2,inf,6001,1,0.11523032,50,2
maes,periodic_restart,bbob_f013_i78_d02,2,inf,6001,1,0.11604705,50,2
maes,periodic_restart,bbob_f013_i79_d02,2,inf,6001,1,0.11564833,50,2
maes,periodic_restart,bbob_f013_i80_d02,2,inf,6001,1,0.11450421,50,2
maes,periodic_restart,bbob_f014_i01_d02,2,inf,6001,1,0.11592038,50,2
maes,periodic_restart,bbob_f014_i02_d02,2,inf,6001,1,0.11439169,50,2
maes,periodic_restart,bbob_f014_i03_d02,2,inf,6001,1,0.11431064,50,2
maes,periodic_restart,bbob_f014_i04_d02,2,inf,6001,1,0.11414786,50,2
maes,periodic_restart,bbob_f014_i05_d02,2,inf,6001,1,0.11391654,50,2
maes,periodic_restart,bbob_f014_i71_d02,2,inf,6001,1,0.11550129,50,2
maes,periodic_restart,bbob_f014_i72_d02,2,inf,6001,1,0.1150272,50,2
maes,periodic_restart,bbob_f014_i73_d02,2,inf,6001,1,0.11450364,50,2
maes,periodic_restart,bbob_f014_i74_d02,2,inf,6001,1,0.11514246,50,2
maes,periodic_restart,bbob_f014_i75_d02,2,inf,6001,1,0.11480103,50,2
maes,periodic_restart,bbob_f014_i76_d02,2,inf,6001,1,0.11512361,50,2
maes,periodic_restart,bbob_f014_i77_d02,2,inf,6001,1,0.11470483,50,2
maes,periodic_restart,bbob_f014_i78_d02,2,inf,6001,1,0.11601776,50,2
maes,periodic_restart,bbob_f014_i79_d02,2,inf,6001,1,0.11598272,50,2
maes,periodic_restart,bbob_f014_i80_d02,2,inf,6001,1,0.11598125,50,2
maes,periodic_restart,bbob_f015_i01_d02,2,inf,6001,1,0.11972587,50,2
maes,periodic_restart,bbob_f015_i02_d02,2,inf,6001,1,0.11816678,50,2
maes,periodic_restart,bbob_f015_i03_d02,2,inf,6001,1,0.11963824,50,2
maes,periodic_restart,bbob_f015_i04_d02,2,inf,6001,1,0.1190771,50,2
maes,periodic_restart,bbob_f015_i05_d02,2,inf,6001,1,0.11936353,50,2
maes,periodic_restart,bbob_f015_i71_d02,2,inf,6001,1,0.11820555,50,2
maes,periodic_restart,bbob_f015_i72_d02,2,inf,6001,1,0.11726596,50,2
maes,periodic_restart,bbob_f015_i73_d02,2,inf,6001,1,0.11712737,50,2
maes,periodic_restart,bbob_f015_i74_d02,2,inf,6001,1,0.11748219,50,2
maes,periodic_restart,bbob_f015_i75_d02,2,inf,6001,1,0.11737424,50,2
maes,periodic_restart,bbob_f015_i76_d02,2,inf,6001,1,0.11720762,50,2
maes,periodic_restart,bbob_f015_i77_d02,2,inf,6001,1,0.11743593,50,2
maes,periodic_restart,bbob_f015_i78_d02,2,inf,6001,1,0.11787165,50,2
maes,periodic_restart,bbob_f015_i79_d02,2,inf,6001,1,0.117395,50,2
maes,periodic_restart,bbob_f015_i80_d02,2,inf,6001,1,0.11803814,50,2
maes,periodic_restart,bbob_f016_i01_d02,2,inf,6001,1,0.12113721,50,2
maes,periodic_restart,bbob_f016_i02_d02,2,inf,6001,1,0.12141815,50,2
maes,periodic_restart,bbob_f016_i03_d02,2,inf,6001,1,0.12078516,50,2
maes,periodic_restart,bbob_f016_i04_d02,2,inf,6001,1,0.12069482,50,2
maes,periodic_restart,bbob_f016_i05_d02,2,inf,6001,1,0.1230731,50,2
maes,periodic_restart,bbob_f016_i71_d02,2,inf,6001,1,0.12277709,50,2
maes,periodic_restart,bbob_f016_i72_d02,2,inf,6001,1,0.12263377,50,2
maes,periodic_restart,bbob_f016_i73_d02,2,inf,6001,1,0.12172939,50,2
maes,periodic_restart,bbob_f016_i74_d02,2,inf,6001,1,0.121621,50,2
maes,periodic_restart,bbob_f016_i75_d02,2,inf,6001,1,0.12209799,50,2
maes,periodic_restart,bbob_f016_i76_d02,2,inf,6001,1,0.1228563,50,2
maes,periodic_restart,bbob_f016_i77_d02,2,inf,6001,1,0.12268114,50,2
maes,periodic_restart,bbob_f016_i78_d02,2,inf,6001,1,0.12481082,50,2
maes,periodic_restart,bbob_f016_i79_d02,2,inf,6001,1,0.12397175,50,2
maes,periodic_restart,bbob_f016_i80_d02,2,inf,6001,1,0.12601282,50,2
maes,periodic_restart,bbob_f017_i01_d02,2,inf,6001,1,0.12258358,50,2
maes,periodic_restart,bbob_f017_i02_d02,2,inf,6001,1,0.11881528,50,2
maes,periodic_restart,bbob_f017_i03_d02,2,inf,6001,1,0.11613671,50,2
maes,periodic_restart,bbob_f017_i04_d02,2,inf,6001,1,0.11785618,50,2
maes,periodic_restart,bbob_f017_i05_d02,2,inf,6001,1,0.11839516,50,2
maes,periodic_restart,bbob_f017_i71_d02,2,inf,6001,1,0.11845735,50,2
maes,periodic_restart,bbob_f017_i72_d02,2,inf,6001,1,0.11660216,50,2
maes,periodic_restart,bbob_f017_i73_d02,2,inf,6001,1,0.12714816,50,2
maes,periodic_restart,bbob_f017_i74_d02,2,inf,6001,1,0.12633183,50,2
maes,periodic_restart,bbob_f017_i75_d02,2,inf,6001,1,0.1243439,50,2
maes,periodic_restart,bbob_f017_i76_d02,2,inf,6001,1,0.11973455,50,2
maes,periodic_restart,bbob_f017_i77_d02,2,inf,6001,1,0.11566992,50,2
maes,periodic_restart,bbob_f017_i78_d02,2,inf,6001,1,0.11591717,50,2
maes,periodic_restart,bbob_f017_i79_d02,2,inf,6001,1,0.11657832,50,2
maes,periodic_restart,bbob_f017_i80_d02,2,inf,6001,1,0.11668034,50,2
maes,periodic_restart,bbob_f018_i01_d02,2,inf,6001,1,0.1168471,50,2
maes,periodic_restart,bbob_f018_i02_d02,2,inf,6001,1,0.11613926,50,2
maes,periodic_restart,bbob_f018_i03_d02,2,inf,6001,1,0.11715441,50,2
maes,periodic_restart,bbob_f018_i04_d02,2,inf,6001,1,0.11834462,50,2
maes,periodic_restart,bbob_f018_i05_d02,2,inf,6001,1,0.11646677,50,2
maes,periodic_restart,bbob_f018_i71_d02,2,inf,6001,1,0.11642695,50,2
maes,periodic_restart,bbob_f018_i72_d02,2,inf,6001,1,0.11698629,50,2
maes,periodic_restart,bbob_f018_i73_d02,2,inf,6001,1,0.11826371,50,2
maes,periodic_restart,bbob_f018_i74_d02,2,inf,6001,1,0.11798978,50,2
maes,periodic_restart,bbob_f018_i75_d02,2,inf,6001,1,0.11797032,50,2
maes,periodic_restart,bbob_f018_i76_d02,2,inf,6001,1,0.11785079,50,2
maes,periodic_restart,bbob_f018_i77_d02,2,inf,6001,1,0.11824641,50,2
maes,periodic_restart,bbob_f018_i78_d02,2,inf,6001,1,0.117744,50,2
maes,periodic_restart,bbob_f018_i79_d02,2,inf,6001,1,0.11929653,50,2
maes,periodic_restart,bbob_f018_i80_d02,2,inf,6001,1,0.11614925,50,2
maes,periodic_restart,bbob_f019_i01_d02,2,inf,6001,1,0.114261,50,2
maes,periodic_restart,bbob_f019_i02_d02,2,inf,6001,1,0.11479365,50,2
maes,periodic_restart,bbob_f019_i03_d02,2,inf,6001,1,0.11604271,50,2
maes,periodic_restart,bbob_f019_i04_d02,2,inf,6001,1,0.1152884,50,2
maes,periodic_restart,bbob_f019_i05_d02,2,inf,6001,1,0.11650102,50,2
maes,periodic_restart,bbob_f019_i71_d02,2,inf,6001,1,0.114592,50,2
maes,periodic_restart,bbob_f019_i72_d02,2,inf,6001,1,0.11533609,50,2
maes,periodic_restart,bbob_f019_i73_d02,2,inf,6001,1,0.11573698,50,2
maes,periodic_restart,bbob_f019_i74_d02,2,inf,6001,1,0.11636572,50,2
maes,periodic_restart,bbob_f019_i75_d02,2,inf,6001,1,0.11725242,50,2
maes,periodic_restart,bbob_f019_i76_d02,2,inf,6001,1,0.1192165,50,2
maes,periodic_restart,bbob_f019_i77_d02,2,inf,6001,1,0.11707165,50,2
maes,periodic_restart,bbob_f019_i78_d02,2,inf,6001,1,0.11544174,50,2
maes,periodic_restart,bbob_f019_i79_d02,2,inf,6001,1,0.11813045,50,2
maes,periodic_restart,bbob_f019_i80_d02,2,inf,6001,1,0.1185217,50,2
maes,periodic_restart,bbob_f020_i01_d02,2,inf,6001,1,0.12240873,50,2
maes,periodic_restart,bbob_f020_i02_d02,2,inf,6001,1,0.12168248,50,2
maes,periodic_restart,bbob_f020_i03_d02,2,inf,6001,1,0.12128463,50,2
maes,periodic_restart,bbob_f020_i04_d02,2,inf,6001,1,0.1214206,50,2
maes,periodic_restart,bbob_f020_i05_d02,2,inf,6001,1,0.12085597,50,2
maes,periodic_restart,bbob_f020_i71_d02,2,inf,6001,1,0.12023664,50,2
maes,periodic_restart,bbob_f020_i72_d02,2,inf,6001,1,0.12080131,50,2
maes,periodic_restart,bbob_f020_i73_d02,2,inf,6001,1,0.12064819,50,2
maes,periodic_restart,bbob_f020_i74_d02,2,inf,6001,1,0.12100887,50,2
maes,periodic_restart,bbob_f020_i75_d02,2,inf,6001,1,0.12209504,50,2
maes,periodic_restart,bbob_f020_i76_d02,2,inf,6001,1,0.12212606,50,2
maes,periodic_restart,bbob_f020_i77_d02,2,inf,6001,1,0.12239375,50,2
maes,periodic_restart,bbob_f020_i78_d02,2,inf,6001,1,0.12209124,50,2
maes,periodic_restart,bbob_f020_i79_d02,2,inf,6001,1,0.12235776,50,2
maes,periodic_restart,bbob_f020_i80_d02,2,inf,6001,1,0.12189484,50,2
maes,periodic_restart,bbob_f021_i01_d02,2,inf,6001,1,0.12238734,50,2
maes,periodic_restart,bbob_f021_i02_d02,2,inf,6001,1,0.12315758,50,2
maes,periodic_restart,bbob_f021_i03_d02,2,inf,6001,1,0.12284111,50,2
maes,periodic_restart,bbob_f021_i04_d02,2,inf,6001,1,0.12350753,50,2
maes,periodic_restart,bbob_f021_i05_d02,2,inf,6001,1,0.12204563,50,2
maes,periodic_restart,bbob_f021_i71_d02,2,inf,6001,1,0.12163742,50,2
maes,periodic_restart,bbob_f021_i72_d02,2,inf,6001,1,0.12280533,50,2
maes,periodic_restart,bbob_f021_i73_d02,2,inf,6001,1,0.12238042,50,2
maes,periodic_restart,bbob_f021_i74_d02,2,inf,6001,1,0.12156456,50,2
maes,periodic_restart,bbob_f021_i75_d02,2,inf,6001,1,0.12187031,50,2
maes,periodic_restart,bbob_f021_i76_d02,2,inf,6001,1,0.12144828,50,2
maes,periodic_restart,bbob_f021_i77_d02,2,inf,6001,1,0.12459701,50,2
maes,periodic_restart,bbob_f021_i78_d02,2,inf,6001,1,0.12213368,50,2
maes,periodic_restart,bbob_f021_i79_d02,2,inf,6001,1,0.12345318,50,2
maes,periodic_restart,bbob_f021_i80_d02,2,inf,6001,1,0.12463745,50,2
maes,periodic_restart,bbob_f022_i01_d02,2,inf,6001,1,0.11767226,50,2
maes,periodic_restart,bbob_f022_i02_d02,2,inf,6001,1,0.11913207,50,2
maes,periodic_restart,bbob_f022_i03_d02,2,inf,6001,1,0.11881372,50,2
maes,periodic_restart,bbob_f022_i04_d02,2,inf,6001,1,0.11771906,50,2
maes,periodic_restart,bbob_f022_i05_d02,2,inf,6001,1,0.11894922,50,2
maes,periodic_restart,bbob_f022_i71_d02,2,inf,6001,1,0.11778833,50,2
maes,periodic_restart,bbob_f022_i72_d02,2,inf,6001,1,0.12055666,50,2
