optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration
cmaes,dummy,bbob_f002_i76_d02,2,70.95,6001,1,0.15024774
cmaes,dummy,bbob_f002_i77_d02,2,47.28,6001,1,0.15468301
cmaes,dummy,bbob_f002_i78_d02,2,-568.88,6001,1,0.15388129
cmaes,dummy,bbob_f002_i79_d02,2,20.69,6001,1,0.15280238
cmaes,dummy,bbob_f002_i80_d02,2,561.67,6001,1,0.1529838
cmaes,dummy,bbob_f003_i01_d02,2,-457.1152097523526,6001,1,0.15752615
cmaes,dummy,bbob_f003_i02_d02,2,97.55907498301562,6001,1,0.15413252
cmaes,dummy,bbob_f003_i03_d02,2,116.06819600151574,6001,1,0.15160707
cmaes,dummy,bbob_f003_i04_d02,2,16.189074983015615,6001,1,0.15226152
cmaes,dummy,bbob_f003_i05_d02,2,142.12956029858032,6001,1,0.14978201
cmaes,dummy,bbob_f003_i71_d02,2,-14.426277065457775,6001,1,0.14994709
cmaes,dummy,bbob_f003_i72_d02,2,68.8286819916355,6001,1,0.14975612
cmaes,dummy,bbob_f003_i73_d02,2,292.1796623811082,6001,1,0.15038819
cmaes,dummy,bbob_f003_i74_d02,2,-31.175040942906712,6001,1,0.15291633
cmaes,dummy,bbob_f003_i75_d02,2,-5.848176028005959,6001,1,0.15647093
cmaes,dummy,bbob_f003_i76_d02,2,-600.5622378104244,6001,1,0.1507065
cmaes,dummy,bbob_f003_i77_d02,2,158.57372293454222,6001,1,0.15040222
cmaes,dummy,bbob_f003_i78_d02,2,-17.000168809445913,6001,1,0.151006
cmaes,dummy,bbob_f003_i79_d02,2,144.61059284901597,6001,1,0.1538133
cmaes,dummy,bbob_f003_i80_d02,2,41.654959057093286,6001,1,0.15116265
cmaes,dummy,bbob_f004_i01_d02,2,-460.76030070725176,6001,1,0.15560208
cmaes,dummy,bbob_f004_i02_d02,2,82.3632861075073,6001,1,0.15533671
cmaes,dummy,bbob_f004_i03_d02,2,118.44929146100563,6001,1,0.15234992
cmaes,dummy,bbob_f004_i04_d02,2,5.2446012414870085,6001,1,0.1529465
cmaes,dummy,bbob_f004_i05_d02,2,139.8841100720791,6001,1,0.150614
cmaes,dummy,bbob_f004_i71_d02,2,-3.4820080672032816,6001,1,0.15095779
cmaes,dummy,bbob_f004_i72_d02,2,46.93983119055409,6001,1,0.15044388
cmaes,dummy,bbob_f004_i73_d02,2,284.3629629574011,6001,1,0.15178485
cmaes,dummy,bbob_f004_i74_d02,2,3.7494987853349215,6001,1,0.15093656
cmaes,dummy,bbob_f004_i75_d02,2,-54.60016880944591,6001,1,0.1522007
cmaes,dummy,bbob_f004_i76_d02,2,-604.92,6001,1,0.15335307
cmaes,dummy,bbob_f004_i77_d02,2,142.654601241487,6001,1,0.15190698
cmaes,dummy,bbob_f004_i78_d02,2,-19.98504094290671,6001,1,0.15276464
cmaes,dummy,bbob_f004_i79_d02,2,137.35799294743535,6001,1,0.15274705
cmaes,dummy,bbob_f004_i80_d02,2,53.59443243204109,6001,1,0.15091574
cmaes,dummy,bbob_f005_i01_d02,2,-9.21,6001,1,0.14825488
cmaes,dummy,bbob_f005_i02_d02,2,655.99,6001,1,0.14858542
cmaes,dummy,bbob_f005_i03_d02,2,66.71,6001,1,0.14988979
cmaes,dummy,bbob_f005_i04_d02,2,941.67,6001,1,0.14875297
cmaes,dummy,bbob_f005_i05_d02,2,-37.45,6001,1,0.14852586
cmaes,dummy,bbob_f005_i71_d02,2,-66.39,6001,1,0.14950022
cmaes,dummy,bbob_f005_i72_d02,2,-226.01,6001,1,0.14540658
cmaes,dummy,bbob_f005_i73_d02,2,1000.0,6001,1,0.147977
cmaes,dummy,bbob_f005_i74_d02,2,-183.02,6001,1,0.15209222
cmaes,dummy,bbob_f005_i75_d02,2,-102.62,6001,1,0.15165104
cmaes,dummy,bbob_f005_i76_d02,2,99.53,6001,1,0.15463897
cmaes,dummy,bbob_f005_i77_d02,2,149.59,6001,1,0.15048861
cmaes,dummy,bbob_f005_i78_d02,2,-1000.0,6001,1,0.14601374
cmaes,dummy,bbob_f005_i79_d02,2,-29.22,6001,1,0.14565933
cmaes,dummy,bbob_f005_i80_d02,2,-40.96,6001,1,0.14242232
cmaes,dummy,bbob_f006_i01_d02,2,35.9,6001,1,0.14522849
cmaes,dummy,bbob_f006_i02_d02,2,31.37,6001,1,0.14339123
cmaes,dummy,bbob_f006_i03_d02,2,-1000.0,6001,1,0.14858058
cmaes,dummy,bbob_f006_i04_d02,2,131.92000000000002,6001,1,0.15023561
cmaes,dummy,bbob_f006_i05_d02,2,590.84,6001,1,0.14862757
cmaes,dummy,bbob_f006_i71_d02,2,67.49,6001,1,0.15122644
