optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration
maes,dummy,bbob_f021_i04_d02,2,-30.967957787800305,6001,1,0.1235968
maes,dummy,bbob_f021_i05_d02,2,515.6904423283623,6001,1,0.12443627
maes,dummy,bbob_f021_i71_d02,2,-84.01583510420619,6001,1,0.12575051
maes,dummy,bbob_f021_i72_d02,2,22.940731586753614,6001,1,0.12426892
maes,dummy,bbob_f021_i73_d02,2,-16.136474095462017,6001,1,0.12292705
maes,dummy,bbob_f021_i74_d02,2,-330.5630891482413,6001,1,0.12587094
maes,dummy,bbob_f021_i75_d02,2,-118.97687942996005,6001,1,0.12455056
maes,dummy,bbob_f021_i76_d02,2,-152.4413084399626,6001,1,0.12648715
maes,dummy,bbob_f021_i77_d02,2,-45.30957023737946,6001,1,0.12561998
maes,dummy,bbob_f021_i78_d02,2,29.712931264994427,6001,1,0.12444037
maes,dummy,bbob_f021_i79_d02,2,32.715275377614475,6001,1,0.13196444
maes,dummy,bbob_f021_i80_d02,2,-19.170589711124794,6001,1,0.13304044
maes,dummy,bbob_f022_i01_d02,2,-985.667733942879,6001,1,0.12226299
maes,dummy,bbob_f022_i02_d02,2,1000.5624911524216,6001,1,0.12152262
maes,dummy,bbob_f022_i03_d02,2,-49.08900362605294,6001,1,0.12296723
maes,dummy,bbob_f022_i04_d02,2,306.49544415145624,6001,1,0.12192372
maes,dummy,bbob_f022_i05_d02,2,100.36860832555392,6001,1,0.12396821
maes,dummy,bbob_f022_i71_d02,2,152.78430427048258,6001,1,0.1217372
maes,dummy,bbob_f022_i72_d02,2,123.09548484859297,6001,1,0.12091218
maes,dummy,bbob_f022_i73_d02,2,-119.40693241263514,6001,1,0.12187191
maes,dummy,bbob_f022_i74_d02,2,12.726027602069488,6001,1,0.12514315
maes,dummy,bbob_f022_i75_d02,2,23.384959831902968,6001,1,0.12102213
maes,dummy,bbob_f022_i76_d02,2,16.74146672372053,6001,1,0.11983007
maes,dummy,bbob_f022_i77_d02,2,1000.1426370368783,6001,1,0.12574326
maes,dummy,bbob_f022_i78_d02,2,-86.98025412588012,6001,1,0.12044863
maes,dummy,bbob_f022_i79_d02,2,-299.1365674834134,6001,1,0.12269902
maes,dummy,bbob_f022_i80_d02,2,-283.98075635665447,6001,1,0.12296774
maes,dummy,bbob_f023_i01_d02,2,9.506912359991354,6001,1,0.12471066
maes,dummy,bbob_f023_i02_d02,2,1.2465790232483804,6001,1,0.12496819
maes,dummy,bbob_f023_i03_d02,2,-129.97711507933926,6001,1,0.12458086
maes,dummy,bbob_f023_i04_d02,2,-222.3274294318376,6001,1,0.12610528
maes,dummy,bbob_f023_i05_d02,2,-42.010003606552694,6001,1,0.13376734
maes,dummy,bbob_f023_i71_d02,2,256.6139671017069,6001,1,0.12933068
