optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_evaluation_window,param_improvement_threshold,param_pop_increase_factor
maes,threshold_reset,bbob_f003_i03_d02,2,148.23575771630138,6001,1,0.12871981,20,0.001,2
maes,threshold_reset,bbob_f003_i04_d02,2,1.5085923607733474,6001,1,0.13091793,20,0.001,2
maes,threshold_reset,bbob_f003_i05_d02,2,218.56659829278627,6001,1,0.13354812,20,0.001,2
maes,threshold_reset,bbob_f003_i71_d02,2,365.18279590255673,6001,1,0.1391687,20,0.001,2
maes,threshold_reset,bbob_f003_i72_d02,2,81.16622787876682,6001,1,0.13329298,20,0.001,2
maes,threshold_reset,bbob_f003_i73_d02,2,305.5234799540152,6001,1,0.1327415,20,0.001,2
maes,threshold_reset,bbob_f003_i74_d02,2,27.8492529900837,6001,1,0.13541855,20,0.001,2
maes,threshold_reset,bbob_f003_i75_d02,2,317.55983149352215,6001,1,0.13196776,20,0.001,2
maes,threshold_reset,bbob_f003_i76_d02,2,-603.5874631938057,6001,1,0.14128028,20,0.001,2
maes,threshold_reset,bbob_f003_i77_d02,2,293.63108672133967,6001,1,0.13311496,20,0.001,2
maes,threshold_reset,bbob_f003_i78_d02,2,33.35653607924141,6001,1,0.13281811,20,0.001,2
maes,threshold_reset,bbob_f003_i79_d02,2,266.08695935211955,6001,1,0.13358834,20,0.001,2
maes,threshold_reset,bbob_f003_i80_d02,2,81.04467091514707,6001,1,0.1304092,20,0.001,2
maes,threshold_reset,bbob_f004_i01_d02,2,-376.0163327079428,6001,1,0.13201707,20,0.001,2
maes,threshold_reset,bbob_f004_i02_d02,2,115.01584158610119,6001,1,0.13010765,20,0.001,2
maes,threshold_reset,bbob_f004_i03_d02,2,136.45808035432748,6001,1,0.13152171,20,0.001,2
maes,threshold_reset,bbob_f004_i04_d02,2,22.6196389677976,6001,1,0.13333283,20,0.001,2
maes,threshold_reset,bbob_f004_i05_d02,2,inf,6001,1,0.12937579,20,0.001,2
maes,threshold_reset,bbob_f004_i71_d02,2,273.7874313488381,6001,1,0.12740329,20,0.001,2
maes,threshold_reset,bbob_f004_i72_d02,2,73.1481228006173,6001,1,0.12937141,20,0.001,2
maes,threshold_reset,bbob_f004_i73_d02,2,364.51063876498904,6001,1,0.12980405,20,0.001,2
maes,threshold_reset,bbob_f004_i74_d02,2,228.94885246702648,6001,1,0.13394198,20,0.001,2
maes,threshold_reset,bbob_f004_i75_d02,2,-58.294120415036055,6001,1,0.1332649,20,0.001,2
maes,threshold_reset,bbob_f004_i76_d02,2,-504.0775017693903,6001,1,0.13174401,20,0.001,2
maes,threshold_reset,bbob_f004_i77_d02,2,198.73675842752203,6001,1,0.1342332,20,0.001,2
maes,threshold_reset,bbob_f004_i78_d02,2,19.864578842794838,6001,1,0.13649254,20,0.001,2
maes,threshold_reset,bbob_f004_i79_d02,2,332.64424532401847,6001,1,0.13810014,20,0.001,2
maes,threshold_reset,bbob_f004_i80_d02,2,109.54632976514915,6001,1,0.13052802,20,0.001,2
maes,threshold_reset,bbob_f005_i01_d02,2,65.5107107564454,6001,1,0.1260644,20,0.001,2
maes,threshold_reset,bbob_f005_i02_d02,2,728.7658447663079,6001,1,0.12570507,20,0.001,2
maes,threshold_reset,bbob_f005_i03_d02,2,70.72421502028085,6001,1,0.13025561,20,0.001,2
maes,threshold_reset,bbob_f005_i04_d02,2,999.3574942540265,6001,1,0.12826403,20,0.001,2
maes,threshold_reset,bbob_f005_i05_d02,2,-18.1999877653643,6001,1,0.12848181,20,0.001,2
maes,threshold_reset,bbob_f005_i71_d02,2,-27.612567363038337,6001,1,0.12550477,20,0.001,2
maes,threshold_reset,bbob_f005_i72_d02,2,-212.39517988620202,6001,1,0.12721619,20,0.001,2
maes,threshold_reset,bbob_f005_i73_d02,2,1090.2423409455157,6001,1,0.12636545,20,0.001,2
maes,threshold_reset,bbob_f005_i74_d02,2,-183.02,6001,1,0.12696123,20,0.001,2
maes,threshold_reset,bbob_f005_i75_d02,2,-57.270672054392385,6001,1,0.12619328,20,0.001,2
maes,threshold_reset,bbob_f005_i76_d02,2,142.6983490819868,6001,1,0.12750522,20,0.001,2
maes,threshold_reset,bbob_f005_i77_d02,2,163.090296494534,6001,1,0.12835156,20,0.001,2
maes,threshold_reset,bbob_f005_i78_d02,2,-902.1802318877026,6001,1,0.12685111,20,0.001,2
maes,threshold_reset,bbob_f005_i79_d02,2,17.41699660404057,6001,1,0.12718955,20,0.001,2
maes,threshold_reset,bbob_f005_i80_d02,2,29.474931676493775,6001,1,0.12744521,20,0.001,2
maes,threshold_reset,bbob_f006_i01_d02,2,64681.19265841641,6001,1,0.1281476,20,0.001,2
maes,threshold_reset,bbob_f006_i02_d02,2,117257.46470086633,6001,1,0.1294326,20,0.001,2
maes,threshold_reset,bbob_f006_i03_d02,2,-998.8915768051625,6001,1,0.12611896,20,0.001,2
maes,threshold_reset,bbob_f006_i04_d02,2,169.35800482068933,6001,1,0.12884459,20,0.001,2
maes,threshold_reset,bbob_f006_i05_d02,2,172621.9356767883,6001,1,0.12885769,20,0.001,2
maes,threshold_reset,bbob_f006_i71_d02,2,68718.46063025115,6001,1,0.12754301,20,0.001,2
maes,threshold_reset,bbob_f006_i72_d02,2,159.35613091670254,6001,1,0.12997055,20,0.001,2
maes,threshold_reset,bbob_f006_i73_d02,2,286.9144898025024,6001,1,0.12925887,20,0.001,2
maes,threshold_reset,bbob_f006_i74_d02,2,559.5858018328084,6001,1,0.12916344,20,0.001,2
maes,threshold_reset,bbob_f006_i75_d02,2,-105.398540079195,6001,1,0.13074271,20,0.001,2
maes,threshold_reset,bbob_f006_i76_d02,2,inf,6001,1,0.13043661,20,0.001,2
maes,threshold_reset,bbob_f006_i77_d02,2,4245.445310816215,6001,1,0.12943168,20,0.001,2
maes,threshold_reset,bbob_f006_i78_d02,2,14.202815449418834,6001,1,0.13011754,20,0.001,2
maes,threshold_reset,bbob_f006_i79_d02,2,195270.56010121194,6001,1,0.1305538,20,0.001,2
maes,threshold_reset,bbob_f006_i80_d02,2,-116.86905586997982,6001,1,0.12859386,20,0.001,2
maes,threshold_reset,bbob_f007_i01_d02,2,133.00497152692165,6001,1,0.12556753,20,0.001,2
maes,threshold_reset,bbob_f007_i02_d02,2,75.55206944450384,6001,1,0.13115052,20,0.001,2
maes,threshold_reset,bbob_f007_i03_d02,2,53.80770945759523,6001,1,0.13003798,20,0.001,2
maes,threshold_reset,bbob_f007_i04_d02,2,514.7448296209118,6001,1,0.12511604,20,0.001,2
maes,threshold_reset,bbob_f007_i05_d02,2,71.3490039074021,6001,1,0.13677214,20,0.001,2
maes,threshold_reset,bbob_f007_i71_d02,2,-997.7311160758645,6001,1,0.12993337,20,0.001,2
maes,threshold_reset,bbob_f007_i72_d02,2,376.7503527333068,6001,1,0.12807404,20,0.001,2
maes,threshold_reset,bbob_f007_i73_d02,2,-148.7201328390411,6001,1,0.12534507,20,0.001,2
maes,threshold_reset,bbob_f007_i74_d02,2,2831.970895663459,6001,1,0.12863242,20,0.001,2
maes,threshold_reset,bbob_f007_i75_d02,2,-330.1828467522931,6001,1,0.13309815,20,0.001,2
maes,threshold_reset,bbob_f007_i76_d02,2,77.30737565917373,6001,1,0.12931184,20,0.001,2
maes,threshold_reset,bbob_f007_i77_d02,2,-12.276434453913884,6001,1,0.12831191,20,0.001,2
maes,threshold_reset,bbob_f007_i78_d02,2,102.91224426103227,6001,1,0.12768537,20,0.001,2
maes,threshold_reset,bbob_f007_i79_d02,2,2144.190171254753,6001,1,0.1262281,20,0.001,2
maes,threshold_reset,bbob_f007_i80_d02,2,1001.0579763528203,6001,1,0.1303211,20,0.001,2
maes,threshold_reset,bbob_f008_i01_d02,2,39714.33910397049,6001,1,0.12406187,20,0.001,2
maes,threshold_reset,bbob_f008_i02_d02,2,-824.0950229986054,6001,1,0.12540434,20,0.001,2
maes,threshold_reset,bbob_f008_i03_d02,2,277.7522189934919,6001,1,0.13117693,20,0.001,2
maes,threshold_reset,bbob_f008_i04_d02,2,4408.745937184255,6001,1,0.1291243,20,0.001,2
maes,threshold_reset,bbob_f008_i05_d02,2,52.89637587632919,6001,1,0.12917229,20,0.001,2
maes,threshold_reset,bbob_f008_i71_d02,2,7152.670185905004,6001,1,0.12995753,20,0.001,2
maes,threshold_reset,bbob_f008_i72_d02,2,128184.30115471172,6001,1,0.12922823,20,0.001,2
maes,threshold_reset,bbob_f008_i73_d02,2,-25.90054566644489,6001,1,0.12725902,20,0.001,2
maes,threshold_reset,bbob_f008_i74_d02,2,9.938355527922425,6001,1,0.1265067,20,0.001,2
maes,threshold_reset,bbob_f008_i75_d02,2,-42.4367793849331,6001,1,0.12869655,20,0.001,2
maes,threshold_reset,bbob_f008_i76_d02,2,77615.6691828168,6001,1,0.12820107,20,0.001,2
maes,threshold_reset,bbob_f008_i77_d02,2,26336.05842251055,6001,1,0.12651338,20,0.001,2
maes,threshold_reset,bbob_f008_i78_d02,2,1940.903539450267,6001,1,0.12504499,20,0.001,2
maes,threshold_reset,bbob_f008_i79_d02,2,2741.7224074228284,6001,1,0.1232008,20,0.001,2
maes,threshold_reset,bbob_f008_i80_d02,2,159.17305585411322,6001,1,0.1288652,20,0.001,2
maes,threshold_reset,bbob_f009_i01_d02,2,31222.498459689017,6001,1,0.12401305,20,0.001,2
maes,threshold_reset,bbob_f009_i02_d02,2,15510.727607786155,6001,1,0.12836776,20,0.001,2
maes,threshold_reset,bbob_f009_i03_d02,2,96.89892780922708,6001,1,0.12662716,20,0.001,2
maes,threshold_reset,bbob_f009_i04_d02,2,-89.91382701442028,6001,1,0.1260947,20,0.001,2
maes,threshold_reset,bbob_f009_i05_d02,2,68.10029507498312,6001,1,0.12154261,20,0.001,2
maes,threshold_reset,bbob_f009_i71_d02,2,inf,6001,1,0.1260187,20,0.001,2
maes,threshold_reset,bbob_f009_i72_d02,2,-63.531590760154124,6001,1,0.12381866,20,0.001,2
maes,threshold_reset,bbob_f009_i73_d02,2,1436.8464676649533,6001,1,0.12698917,20,0.001,2
maes,threshold_reset,bbob_f009_i74_d02,2,64.54193771766309,6001,1,0.12479456,20,0.001,2
maes,threshold_reset,bbob_f009_i75_d02,2,95.44516286765719,6001,1,0.12388534,20,0.001,2
maes,threshold_reset,bbob_f009_i76_d02,2,20.064737860547478,6001,1,0.12336713,20,0.001,2
maes,threshold_reset,bbob_f009_i77_d02,2,-62.21298822948784,6001,1,0.12455348,20,0.001,2
maes,threshold_reset,bbob_f009_i78_d02,2,12.190427635752052,6001,1,0.12512641,20,0.001,2
maes,threshold_reset,bbob_f009_i79_d02,2,462.7925978824844,6001,1,0.12231536,20,0.001,2
maes,threshold_reset,bbob_f009_i80_d02,2,5994.18769717286,6001,1,0.12229359,20,0.001,2
maes,threshold_reset,bbob_f010_i01_d02,2,6818418.2980254395,6001,1,0.13394895,20,0.001,2
maes,threshold_reset,bbob_f010_i02_d02,2,3287.5511664582823,6001,1,0.13241361,20,0.001,2
maes,threshold_reset,bbob_f010_i03_d02,2,3060396.202410059,6001,1,0.13219621,20,0.001,2
maes,threshold_reset,bbob_f010_i04_d02,2,8133198.635360521,6001,1,0.13325507,20,0.001,2
maes,threshold_reset,bbob_f010_i05_d02,2,780.6043082001277,6001,1,0.13447993,20,0.001,2
maes,threshold_reset,bbob_f010_i71_d02,2,305197.1220389532,6001,1,0.13197646,20,0.001,2
maes,threshold_reset,bbob_f010_i72_d02,2,12034.51538617811,6001,1,0.12940652,20,0.001,2
maes,threshold_reset,bbob_f010_i73_d02,2,11051593.508284785,6001,1,0.1315808,20,0.001,2
maes,threshold_reset,bbob_f010_i74_d02,2,1733129.8223425408,6001,1,0.12792194,20,0.001,2
maes,threshold_reset,bbob_f010_i75_d02,2,357.4343767863858,6001,1,0.12857981,20,0.001,2
maes,threshold_reset,bbob_f010_i76_d02,2,21321.13315987648,6001,1,0.12994559,20,0.001,2
maes,threshold_reset,bbob_f010_i77_d02,2,2245.4613475644496,6001,1,0.13288791,20,0.001,2
maes,threshold_reset,bbob_f010_i78_d02,2,1077.3647540030552,6001,1,0.13334091,20,0.001,2
maes,threshold_reset,bbob_f010_i79_d02,2,16117312.413114792,6001,1,0.13008828,20,0.001,2
maes,threshold_reset,bbob_f010_i80_d02,2,753.3906323327769,6001,1,0.13422012,20,0.001,2
maes,threshold_reset,bbob_f011_i01_d02,2,63575996.72498134,6001,1,0.13224696,20,0.001,2
maes,threshold_reset,bbob_f011_i02_d02,2,686.5949942189535,6001,1,0.13386992,20,0.001,2
maes,threshold_reset,bbob_f011_i03_d02,2,25070526.958246633,6001,1,0.13015526,20,0.001,2
maes,threshold_reset,bbob_f011_i04_d02,2,2322490.6826217338,6001,1,0.1337714,20,0.001,2
maes,threshold_reset,bbob_f011_i05_d02,2,29484668.615448747,6001,1,0.1295702,20,0.001,2
maes,threshold_reset,bbob_f011_i71_d02,2,-33.64491814675703,6001,1,0.1292331,20,0.001,2
maes,threshold_reset,bbob_f011_i72_d02,2,882619.0318949778,6001,1,0.13123323,20,0.001,2
maes,threshold_reset,bbob_f011_i73_d02,2,809.8620792216337,6001,1,0.13086793,20,0.001,2
maes,threshold_reset,bbob_f011_i74_d02,2,231.11110918203053,6001,1,0.13351963,20,0.001,2
maes,threshold_reset,bbob_f011_i75_d02,2,36413.68297768157,6001,1,0.13036799,20,0.001,2
maes,threshold_reset,bbob_f011_i76_d02,2,-13.240717635154738,6001,1,0.12830598,20,0.001,2
maes,threshold_reset,bbob_f011_i77_d02,2,6868824.586223259,6001,1,0.13134621,20,0.001,2
maes,threshold_reset,bbob_f011_i78_d02,2,3336609.61805045,6001,1,0.12832078,20,0.001,2
maes,threshold_reset,bbob_f011_i79_d02,2,3552221.2720778976,6001,1,0.12812158,20,0.001,2
maes,threshold_reset,bbob_f011_i80_d02,2,411.3209933275167,6001,1,0.1295923,20,0.001,2
maes,threshold_reset,bbob_f012_i01_d02,2,1430441575.331954,6001,1,0.12816725,20,0.001,2
maes,threshold_reset,bbob_f012_i02_d02,2,4548435.406728055,6001,1,0.12778502,20,0.001,2
maes,threshold_reset,bbob_f012_i03_d02,2,686628045.3608383,6001,1,0.1260995,20,0.001,2
maes,threshold_reset,bbob_f012_i04_d02,2,82.0780103896096,6001,1,0.126863,20,0.001,2
maes,threshold_reset,bbob_f012_i05_d02,2,47035.61631265028,6001,1,0.13229514,20,0.001,2
maes,threshold_reset,bbob_f012_i71_d02,2,15332255.684707753,6001,1,0.13290824,20,0.001,2
maes,threshold_reset,bbob_f012_i72_d02,2,568082517.3858248,6001,1,0.12755864,20,0.001,2
maes,threshold_reset,bbob_f012_i73_d02,2,26858352.301117565,6001,1,0.12823853,20,0.001,2
maes,threshold_reset,bbob_f012_i74_d02,2,6352631.941736234,6001,1,0.12705044,20,0.001,2
maes,threshold_reset,bbob_f012_i75_d02,2,13508350.593432255,6001,1,0.12732206,20,0.001,2
maes,threshold_reset,bbob_f012_i76_d02,2,inf,6001,1,0.12495819,20,0.001,2
maes,threshold_reset,bbob_f012_i77_d02,2,5788189.267712513,6001,1,0.1310758,20,0.001,2
maes,threshold_reset,bbob_f012_i78_d02,2,11509331.440062243,6001,1,0.12741303,20,0.001,2
maes,threshold_reset,bbob_f012_i79_d02,2,118987546.51906341,6001,1,0.12774531,20,0.001,2
maes,threshold_reset,bbob_f012_i80_d02,2,110.12261218740343,6001,1,0.12435685,20,0.001,2
maes,threshold_reset,bbob_f013_i01_d02,2,inf,6001,1,0.12246116,20,0.001,2
maes,threshold_reset,bbob_f013_i02_d02,2,-1.4937274993124845,6001,1,0.12647639,20,0.001,2
maes,threshold_reset,bbob_f013_i03_d02,2,1099.3730475766845,6001,1,0.12596697,20,0.001,2
maes,threshold_reset,bbob_f013_i04_d02,2,1005.4315009974335,6001,1,0.12573869,20,0.001,2
maes,threshold_reset,bbob_f013_i05_d02,2,1482.224073611834,6001,1,0.1246655,20,0.001,2
maes,threshold_reset,bbob_f013_i71_d02,2,48.211926999813684,6001,1,0.12887837,20,0.001,2
maes,threshold_reset,bbob_f013_i72_d02,2,-270.1572054592976,6001,1,0.1358316,20,0.001,2
maes,threshold_reset,bbob_f013_i73_d02,2,74.21087663328004,6001,1,0.13195847,20,0.001,2
maes,threshold_reset,bbob_f013_i74_d02,2,-40.02587775114256,6001,1,0.12958175,20,0.001,2
maes,threshold_reset,bbob_f013_i75_d02,2,32.10520853811716,6001,1,0.12767768,20,0.001,2
maes,threshold_reset,bbob_f013_i76_d02,2,881.2275839436213,6001,1,0.12420766,20,0.001,2
maes,threshold_reset,bbob_f013_i77_d02,2,658.0115413188697,6001,1,0.12296507,20,0.001,2
maes,threshold_reset,bbob_f013_i78_d02,2,673.5128539983643,6001,1,0.12603863,20,0.001,2
maes,threshold_reset,bbob_f013_i79_d02,2,142.77697457757833,6001,1,0.13150913,20,0.001,2
maes,threshold_reset,bbob_f013_i80_d02,2,4.868490978916647,6001,1,0.12998773,20,0.001,2
maes,threshold_reset,bbob_f014_i01_d02,2,111.83553005246128,6001,1,0.12655731,20,0.001,2
maes,threshold_reset,bbob_f014_i02_d02,2,-178.64662243854784,6001,1,0.12607032,20,0.001,2
maes,threshold_reset,bbob_f014_i03_d02,2,79.23812203285263,6001,1,0.1321556,20,0.001,2
maes,threshold_reset,bbob_f014_i04_d02,2,177.26279297244668,6001,1,0.1256498,20,0.001,2
maes,threshold_reset,bbob_f014_i05_d02,2,-55.598042422692224,6001,1,0.12119432,20,0.001,2
maes,threshold_reset,bbob_f014_i71_d02,2,34.077756831539666,6001,1,0.12443942,20,0.001,2
maes,threshold_reset,bbob_f014_i72_d02,2,-39.398431034073475,6001,1,0.12317768,20,0.001,2
maes,threshold_reset,bbob_f014_i73_d02,2,425.5063847214731,6001,1,0.1213535,20,0.001,2
maes,threshold_reset,bbob_f014_i74_d02,2,19.238760802002727,6001,1,0.1282349,20,0.001,2
maes,threshold_reset,bbob_f014_i75_d02,2,-124.89750594935218,6001,1,0.1281105,20,0.001,2
maes,threshold_reset,bbob_f014_i76_d02,2,-29.795444505088984,6001,1,0.13029902,20,0.001,2
maes,threshold_reset,bbob_f014_i77_d02,2,177.01135311585088,6001,1,0.12968012,20,0.001,2
maes,threshold_reset,bbob_f014_i78_d02,2,161.14473615406402,6001,1,0.12701831,20,0.001,2
maes,threshold_reset,bbob_f014_i79_d02,2,31.401198652856504,6001,1,0.1308033,20,0.001,2
maes,threshold_reset,bbob_f014_i80_d02,2,41.70460289490103,6001,1,0.13105474,20,0.001,2
maes,threshold_reset,bbob_f015_i01_d02,2,1191.163415676324,6001,1,0.13106582,20,0.001,2
maes,threshold_reset,bbob_f015_i02_d02,2,825.4671793069907,6001,1,0.12571523,20,0.001,2
maes,threshold_reset,bbob_f015_i03_d02,2,-34.82700481014522,6001,1,0.13521345,20,0.001,2
maes,threshold_reset,bbob_f015_i04_d02,2,116.31028132663648,6001,1,0.12893815,20,0.001,2
maes,threshold_reset,bbob_f015_i05_d02,2,-97.7199472773468,6001,1,0.12923788,20,0.001,2
maes,threshold_reset,bbob_f015_i71_d02,2,1.0706345059747377,6001,1,0.12840222,20,0.001,2
maes,threshold_reset,bbob_f015_i72_d02,2,103.5466454245007,6001,1,0.12903632,20,0.001,2
maes,threshold_reset,bbob_f015_i73_d02,2,18.888076008882365,6001,1,0.13021918,20,0.001,2
maes,threshold_reset,bbob_f015_i74_d02,2,-655.2190662942588,6001,1,0.12821652,20,0.001,2
maes,threshold_reset,bbob_f015_i75_d02,2,-79.09825718829232,6001,1,0.13052732,20,0.001,2
maes,threshold_reset,bbob_f015_i76_d02,2,-214.12480911295393,6001,1,0.12937776,20,0.001,2
maes,threshold_reset,bbob_f015_i77_d02,2,35.55655545696411,6001,1,0.12871858,20,0.001,2
maes,threshold_reset,bbob_f015_i78_d02,2,328.7795398184758,6001,1,0.13243703,20,0.001,2
maes,threshold_reset,bbob_f015_i79_d02,2,-333.4041052306991,6001,1,0.13071448,20,0.001,2
maes,threshold_reset,bbob_f015_i80_d02,2,225.2442794946435,6001,1,0.13738415,20,0.001,2
maes,threshold_reset,bbob_f016_i01_d02,2,71.43914522889148,6001,1,0.13037331,20,0.001,2
maes,threshold_reset,bbob_f016_i02_d02,2,-353.13801060018505,6001,1,0.13052828,20,0.001,2
maes,threshold_reset,bbob_f016_i03_d02,2,99.30106736695328,6001,1,0.13249995,20,0.001,2
maes,threshold_reset,bbob_f016_i04_d02,2,-515.1071743447031,6001,1,0.13235856,20,0.001,2
maes,threshold_reset,bbob_f016_i05_d02,2,-20.010074774236173,6001,1,0.13112745,20,0.001,2
maes,threshold_reset,bbob_f016_i71_d02,2,69.16636159373694,6001,1,0.13337662,20,0.001,2
maes,threshold_reset,bbob_f016_i72_d02,2,-132.30857130533067,6001,1,0.13132603,20,0.001,2
maes,threshold_reset,bbob_f016_i73_d02,2,737.282595753246,6001,1,0.13064671,20,0.001,2
maes,threshold_reset,bbob_f016_i74_d02,2,89.63924127707205,6001,1,0.13302834,20,0.001,2
maes,threshold_reset,bbob_f016_i75_d02,2,-41.96911630176262,6001,1,0.13375143,20,0.001,2
maes,threshold_reset,bbob_f016_i76_d02,2,-137.1240471003797,6001,1,0.13316503,20,0.001,2
maes,threshold_reset,bbob_f016_i77_d02,2,122.56730435486283,6001,1,0.13835144,20,0.001,2
maes,threshold_reset,bbob_f016_i78_d02,2,91.33340880821868,6001,1,0.13019107,20,0.001,2
maes,threshold_reset,bbob_f016_i79_d02,2,133.29894565579292,6001,1,0.13310437,20,0.001,2
maes,threshold_reset,bbob_f016_i80_d02,2,-544.1954960538976,6001,1,0.13028429,20,0.001,2
maes,threshold_reset,bbob_f017_i01_d02,2,143.3026408684121,6001,1,0.12995135,20,0.001,2
maes,threshold_reset,bbob_f017_i02_d02,2,30.458762392922296,6001,1,0.13409871,20,0.001,2
maes,threshold_reset,bbob_f017_i03_d02,2,296.9885456501321,6001,1,0.1293448,20,0.001,2
maes,threshold_reset,bbob_f017_i04_d02,2,58.81834897177093,6001,1,0.13139724,20,0.001,2
maes,threshold_reset,bbob_f017_i05_d02,2,-136.1776574780539,6001,1,0.13445507,20,0.001,2
maes,threshold_reset,bbob_f017_i71_d02,2,492.44670331005045,6001,1,0.13888456,20,0.001,2
maes,threshold_reset,bbob_f017_i72_d02,2,-22.414225900770568,6001,1,0.13213738,20,0.001,2
maes,threshold_reset,bbob_f017_i73_d02,2,60.14373437406263,6001,1,0.12751691,20,0.001,2
maes,threshold_reset,bbob_f017_i74_d02,2,82.12645930442605,6001,1,0.1323943,20,0.001,2
maes,threshold_reset,bbob_f017_i75_d02,2,369.50889375853797,6001,1,0.13981143,20,0.001,2
maes,threshold_reset,bbob_f017_i76_d02,2,47.75902210066336,6001,1,0.13008761,20,0.001,2
maes,threshold_reset,bbob_f017_i77_d02,2,-318.853374849602,6001,1,0.12931943,20,0.001,2
maes,threshold_reset,bbob_f017_i78_d02,2,99.07218243322257,6001,1,0.13216751,20,0.001,2
maes,threshold_reset,bbob_f017_i79_d02,2,744.0715817069081,6001,1,0.13132215,20,0.001,2
maes,threshold_reset,bbob_f017_i80_d02,2,inf,6001,1,0.13121363,20,0.001,2
maes,threshold_reset,bbob_f018_i01_d02,2,85.24688463379498,6001,1,0.12708036,20,0.001,2
maes,threshold_reset,bbob_f018_i02_d02,2,29.811436864374716,6001,1,0.1274983,20,0.001,2
maes,threshold_reset,bbob_f018_i03_d02,2,435.20436191440564,6001,1,0.1298063,20,0.001,2
maes,threshold_reset,bbob_f018_i04_d02,2,238.8443177512398,6001,1,0.12941666,20,0.001,2
maes,threshold_reset,bbob_f018_i05_d02,2,-139.84829298737367,6001,1,0.12557994,20,0.001,2
maes,threshold_reset,bbob_f018_i71_d02,2,4114.7100380239335,6001,1,0.1256547,20,0.001,2
maes,threshold_reset,bbob_f018_i72_d02,2,2077.407674296067,6001,1,0.12711101,20,0.001,2
maes,threshold_reset,bbob_f018_i73_d02,2,264.3027734683476,6001,1,0.12598195,20,0.001,2
maes,threshold_reset,bbob_f018_i74_d02,2,-30.541840642167188,6001,1,0.12663706,20,0.001,2
maes,threshold_reset,bbob_f018_i75_d02,2,532.2762421732938,6001,1,0.12659067,20,0.001,2
